"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","PRPYCELL","PRPY_ELL","QPRP3MCX","QPRP_MCX"
"20083",1901734,54,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1901824,41,0,"1",.,"A",.,"A","1","D",80,"D"
"20083",1902115,41,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1902274,57,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1902414,51,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1902644,53,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1902984,42,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1903044,54,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1903074,31,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1903084,31,0,"1",.,"A",.,"A","1","D",29,"D"
"20083",1903375,31,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1903604,54,0,"1",10,"D",.,"A","1","D",21,"D"
"20083",1903685,24,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1903754,32,0,"1",0,"D",0,"D","2","D",.,"A"
"20083",1904044,27,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1904124,54,0,"1",29,"D",.,"A","1","D",29,"D"
"20083",1904134,30,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1904224,87,0,"1",.,"A",.,"A","1","D",47,"D"
"20083",1904364,38,0,"1",.,"A",6,"D","2","D",.,"A"
"20083",1904424,56,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1904504,22,0,"1",110,"D",.,"A","2","D",.,"A"
"20083",1904744,116,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1904764,41,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1904915,51,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1904944,69,0,"1",.,"A",.,"A","1","D",75,"D"
"20083",1904954,45,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1905004,23,0,"1",.,"A",.,"A","1","D",80,"D"
"20083",1905154,24,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1905294,36,0,"1",.,"A",.,"A","1","D",49,"D"
"20083",1905484,48,0,"1",.,"A",.,"A","1","D",140,"D"
"20083",1905604,61,0,"1",.,"A",.,"A","1","D",80,"D"
"20083",1905624,55,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1906103,36,0,"1",.,"A",.,"A","1","D",136,"D"
"20083",1906153,50,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1906563,46,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1906935,32,0,"1",15,"D",.,"A","1","D",15,"D"
"20083",1907173,76,0,"1",39,"D",.,"A","1","D",20,"D"
"20083",1907234,27,0,"1",.,"A",10,"D","2","D",.,"A"
"20083",1907754,53,0,"1",.,"A",.,"A","1","D",150,"D"
"20083",1907763,46,0,"1",55,"D",.,"A","2","D",.,"A"
"20083",1907903,46,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1907913,57,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1907963,32,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1907993,49,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1908223,28,0,"1",36,"D",.,"A","2","D",.,"A"
"20083",1908483,21,0,"1",32,"D",.,"A","2","D",.,"A"
"20083",1908913,49,0,"1",12,"D",.,"A","2","D",.,"A"
"20083",1909493,31,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1909573,41,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1909583,57,0,"1",.,"A",.,"A","1","D",82,"F"
"20083",1909663,102,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1909733,44,0,"1",35,"D",0,"D","1","D",0,"D"
"20083",1910133,30,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1910153,30,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1910683,44,0,"1",.,"A",.,"A","1","D",10,"D"
"20083",1910763,49,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1911044,79,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1911353,61,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1911595,32,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1911825,84,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1911844,29,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1912074,47,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1912513,76,0,"1",.,"A",.,"A","1","D",25,"D"
"20083",1912693,74,0,"1",30,"D",50,"D","2","D",.,"A"
"20083",1912713,50,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1912744,35,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1912894,40,0,"1",75,"D",.,"A","2","D",.,"A"
"20083",1912924,26,0,"1",.,"A",3,"D","2","D",.,"A"
"20083",1913243,42,0,"1",90,"D",.,"A","2","D",.,"A"
"20083",1913274,33,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1913413,52,0,"1",.,"A",.,"A","1","D",75,"D"
"20083",1913873,45,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1913975,24,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1914203,70,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1914263,37,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1914273,66,0,"1",5,"D",.,"A","1","D",100,"D"
"20083",1914314,44,0,"1",.,"A",.,"A","1","D",480,"D"
"20083",1914535,39,0,"1",.,"A",.,"A","1","D",25,"D"
"20083",1914953,61,0,"1",140,"D",.,"A","2","D",.,"A"
"20083",1915073,31,0,"1",15,"D",.,"A","1","D",150,"D"
"20083",1915104,62,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1915153,63,0,"1",240,"D",.,"A","2","D",.,"A"
"20083",1915193,58,0,"1",.,"A",.,"A","1","D",130,"D"
"20083",1915203,45,0,"1",90,"D",.,"A","2","D",.,"A"
"20083",1915243,58,0,"1",20,"D",.,"A","1","D",53,"D"
"20083",1915285,40,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1915293,52,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1915305,32,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1915533,70,0,"1",.,"A",.,"A","1","D",50,"D"
"20083",1915573,81,0,"1",35,"D",1,"D","2","D",.,"A"
"20083",1915893,48,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1916073,39,0,"1",70,"D",.,"A","2","D",.,"A"
"20083",1916124,48,0,"1",150,"D",.,"A","2","D",.,"A"
"20083",1916443,43,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1916764,42,0,"1",.,"A",2,"D","1","D",120,"D"
"20083",1916923,27,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1917013,91,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1917285,43,0,"1",180,"D",.,"A","2","D",.,"A"
"20083",1917353,59,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1917493,68,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1917623,52,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1917723,84,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1918133,73,0,"1",0,"D",0,"D","2","D",.,"A"
"20083",1918243,30,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1918503,42,0,"1",70,"D",.,"A","2","D",.,"A"
"20083",1918623,46,0,"1",.,"A",.,"A","1","D",180,"D"
"20083",1918653,37,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1918893,42,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1919244,69,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1919483,23,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1919505,81,0,"1",.,"A",.,"A","1","D",300,"D"
"20083",1919563,22,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1919583,76,0,"1",.,"A",.,"A","1","D",25,"D"
"20083",1919603,36,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1920073,137,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1920083,33,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1920313,61,0,"1",42,"D",.,"A","2","D",.,"A"
"20083",1920553,90,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1921073,54,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1921293,27,0,"1",2,"D",.,"A","2","D",.,"A"
"20083",1921853,53,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1921893,64,0,"1",.,"A",.,"A","1","D",45,"D"
"20083",1921923,40,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1921983,42,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1922443,57,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1922473,28,0,"1",.,"A",.,"A","1","D",70,"D"
"20083",1922503,54,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1922523,30,0,"1",.,"A",5,"D","2","D",.,"A"
"20083",1922743,35,0,"1",110,"D",.,"A","2","D",.,"A"
"20083",1922773,36,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1922823,33,0,"1",.,"A",.,"A","1","D",240,"D"
"20083",1923643,48,0,"1",.,"A",77,"D","2","D",.,"A"
"20083",1923793,63,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1923814,45,0,"1",.,"A",.,"A","1","D",80,"D"
"20083",1923913,56,0,"1",3,"D",.,"A","2","D",.,"A"
"20083",1924163,30,0,"1",.,"A",.,"A","1","D",300,"D"
"20083",1924285,29,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1924463,43,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1924593,48,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1924703,31,0,"1",.,"A",.,"A","1","D",300,"D"
"20083",1925173,40,0,"1",.,"A",1,"D","1","D",15,"D"
"20083",1925295,53,0,"1",.,"A",.,"A","1","D",25,"D"
"20083",1925473,74,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1925503,70,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1925723,86,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1925833,38,0,"1",300,"D",.,"A","2","D",.,"A"
"20083",1925863,41,0,"1",130,"D",.,"A","2","D",.,"A"
"20083",1925883,32,0,"1",4,"D",.,"A","2","D",.,"A"
"20083",1926084,30,0,"1",16,"D",0,"D","2","D",.,"A"
"20083",1926163,83,0,"1",0,"D",.,"A","1","D",0,"D"
"20083",1926393,23,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1926424,28,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1927013,38,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1927053,60,0,"1",.,"A",.,"A","1","D",180,"D"
"20083",1927083,44,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1927443,99,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1927543,48,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1927633,56,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1927683,38,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1927785,66,0,"1",.,"A",10,"D","2","D",.,"A"
"20083",1927913,26,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1928072,89,0,"1",.,"A",.,"A","1","D",25,"D"
"20083",1928092,20,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1928122,34,0,"1",.,"A",15,"D","2","D",.,"A"
"20083",1928194,48,0,"1",39,"D",.,"A","2","D",.,"A"
"20083",1928202,47,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1928422,36,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1928554,21,0,"1",.,"A",.,"A","1","D",75,"D"
"20083",1928622,82,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1928752,36,0,"1",.,"A",3,"D","2","D",.,"A"
"20083",1928782,52,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1928792,26,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1928922,45,0,"1",.,"A",.,"A","1","D",260,"D"
"20083",1928962,24,0,"1",45,"D",.,"A","2","D",.,"A"
"20083",1928984,23,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1929082,29,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1929202,30,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1929272,45,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1929312,64,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1929505,23,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1929522,59,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1929662,23,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1929752,35,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1929982,20,0,"1",295,"D",.,"A","2","D",.,"A"
"20083",1929992,82,0,"1",59,"F",.,"A","2","D",.,"A"
"20083",1930192,63,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1930342,66,0,"1",.,"A",.,"A","1","D",50,"D"
"20083",1930392,81,0,"1",75,"D",.,"A","2","D",.,"A"
"20083",1930412,33,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1930722,24,0,"1",110,"D",.,"A","2","D",.,"A"
"20083",1930732,35,0,"1",120,"D",.,"A","2","D",.,"A"
"20083",1930892,82,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1931002,37,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1931072,37,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1931173,43,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1931262,59,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1931332,31,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1931532,63,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1931542,48,0,"1",401,"D",.,"A","2","D",.,"A"
"20083",1931633,28,0,"1",75,"D",.,"A","2","D",.,"A"
"20083",1931672,47,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1931742,121,0,"1",.,"A",.,"A","1","D",35,"D"
"20083",1931753,29,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1931892,68,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1932055,35,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1932132,41,0,"1",20,"D",.,"A","1","D",200,"D"
"20083",1932172,45,0,"1",90,"D",.,"A","2","D",.,"A"
"20083",1932193,25,0,"1",30,"D",10,"D","2","D",.,"A"
"20083",1932252,24,0,"1",.,"A",3,"D","2","D",.,"A"
"20083",1932333,29,0,"1",45,"D",.,"A","2","D",.,"A"
"20083",1932462,55,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1932512,39,0,"1",45,"D",.,"A","2","D",.,"A"
"20083",1932632,81,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1932662,27,0,"1",120,"D",.,"A","1","D",100,"D"
"20083",1933203,29,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1933342,68,0,"1",.,"A",.,"A","1","D",250,"D"
"20083",1933482,20,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1933534,29,0,"1",229,"D",.,"A","2","D",.,"A"
"20083",1933602,89,0,"1",.,"A",.,"A","1","D",150,"D"
"20083",1933682,34,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1933732,38,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1933762,35,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1933772,70,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1933972,58,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1934092,50,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1934162,51,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1934442,28,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1934522,60,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1934542,51,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1934682,33,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1934762,62,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1935003,36,0,"1",.,"A",.,"A","1","D",240,"D"
"20083",1935282,37,0,"1",.,"A",15,"D","2","D",.,"A"
"20083",1935292,43,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1935312,28,0,"1",150,"D",5,"D","1","D",201,"D"
"20083",1935442,63,0,"1",.,"A",.,"A","1","D",40,"D"
"20083",1935522,57,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1935542,72,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1935572,59,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1935642,51,0,"1",52,"F",.,"A","2","D",.,"A"
"20083",1935914,40,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1935972,24,0,"1",.,"A",.,"A","1","D",29,"D"
"20083",1936002,53,0,"1",.,"A",2,"D","1","D",135,"D"
"20083",1936072,60,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1936082,69,0,"1",9,"D",.,"A","2","D",.,"A"
"20083",1936162,54,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1936202,26,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1936382,23,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1936612,94,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1936842,81,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1936912,42,0,"1",120,"D",.,"A","2","D",.,"A"
"20083",1937172,18,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1937184,23,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1937194,34,0,"1",975,"D",.,"A","2","D",.,"A"
"20083",1937222,74,0,"1",.,"A",.,"A","1","D",40,"D"
"20083",1937273,50,0,"1",.,"A",.,"A","1","D",65,"D"
"20083",1937343,56,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1937402,22,0,"1",.,"A",.,"A","1","D",180,"D"
"20083",1937702,54,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1937922,17,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1937982,64,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1938062,44,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1938103,24,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1938222,37,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1938345,24,0,"1",200,"D",.,"A","2","D",.,"A"
"20083",1938392,60,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1938512,42,0,"1",24,"D",.,"A","2","D",.,"A"
"20083",1938534,19,0,"1",.,"A",.,"A","1","D",300,"D"
"20083",1938643,34,0,"1",.,"A",1,"D","1","D",130,"D"
"20083",1938792,43,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1938822,93,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1938862,49,0,"1",.,"A",.,"A","1","D",400,"D"
"20083",1938872,33,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1938882,33,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1938922,35,0,"1",.,"A",.,"A","1","D",90,"D"
"20083",1938972,63,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1939062,27,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1939202,89,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1939282,35,0,"1",.,"A",.,"A","1","D",125,"D"
"20083",1939372,62,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1939424,28,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1939502,69,0,"1",75,"D",.,"A","2","D",.,"A"
"20083",1939554,29,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1939572,72,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1939672,29,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1939812,78,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1939945,26,0,"1",.,"A",9,"D","2","D",.,"A"
"20083",1939962,20,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1940013,39,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1940132,37,0,"1",.,"A",7,"D","2","D",.,"A"
"20083",1940202,18,0,"1",.,"A",60,"D","2","D",.,"A"
"20083",1940212,78,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1940262,36,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1940332,49,0,"1",37,"F",.,"A","2","D",.,"A"
"20083",1940462,27,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1940512,47,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1940542,75,0,"1",.,"A",.,"A","1","D",24,"D"
"20083",1940824,36,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1941083,27,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1941162,49,0,"1",.,"A",.,"A","1","D",90,"D"
"20083",1941252,41,0,"1",27,"D",.,"A","1","D",0,"D"
"20083",1941272,47,0,"1",21,"D",.,"A","2","D",.,"A"
"20083",1941375,33,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1941452,42,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1941542,49,0,"1",0,"D",.,"A","1","D",0,"D"
"20083",1941612,47,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1941652,28,0,"1",120,"D",.,"A","2","D",.,"A"
"20083",1941722,39,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1941754,45,0,"1",.,"A",.,"A","1","D",250,"D"
"20083",1941852,52,0,"1",51,"D",.,"A","2","D",.,"A"
"20083",1942025,44,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1942032,29,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1942462,50,0,"1",.,"A",.,"A","1","D",107,"D"
"20083",1942495,32,0,"1",.,"A",.,"A","1","D",240,"D"
"20083",1942652,29,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1942662,36,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1942712,32,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1942855,51,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1942932,26,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1942982,27,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1943123,27,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1943222,39,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1943385,39,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1943513,33,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1943773,32,0,"1",290,"D",.,"A","2","D",.,"A"
"20083",1943852,28,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1943903,27,0,"1",55,"F",.,"A","2","D",.,"A"
"20083",1943995,19,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1944043,51,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1944102,36,0,"1",.,"A",1,"D","1","D",0,"D"
"20083",1944123,38,0,"1",2,"D",.,"A","2","D",.,"A"
"20083",1944332,67,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1944445,30,0,"1",.,"A",.,"A","1","D",75,"D"
"20083",1944452,50,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1944464,25,0,"1",.,"A",.,"A","1","D",80,"D"
"20083",1944472,31,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1944622,28,0,"1",110,"D",.,"A","2","D",.,"A"
"20083",1944752,25,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1944772,56,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1944865,29,0,"1",500,"D",.,"A","2","D",.,"A"
"20083",1944934,37,0,"1",.,"A",12,"D","2","D",.,"A"
"20083",1945185,26,0,"1",2,"D",.,"A","2","D",.,"A"
"20083",1945252,51,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1945352,57,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1945362,25,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1945423,46,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1945492,22,0,"1",.,"A",.,"A","1","D",96,"D"
"20083",1945502,44,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1945732,23,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1945842,29,0,"1",30,"D",3,"D","2","D",.,"A"
"20083",1945873,47,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1946362,59,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1946452,38,0,"1",.,"A",.,"A","1","D",50,"D"
"20083",1946572,59,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1946625,39,0,"1",.,"A",.,"A","1","D",40,"D"
"20083",1946742,36,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1946965,35,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1947022,85,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1947112,61,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1947162,44,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1947264,33,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1947352,43,0,"1",40,"D",.,"A","1","D",0,"D"
"20083",1947545,19,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1947664,27,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1947672,40,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1947832,18,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1947864,18,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1948114,32,0,"1",260,"D",.,"A","2","D",.,"A"
"20083",1948262,48,0,"1",37,"D",.,"A","2","D",.,"A"
"20083",1948272,52,0,"1",.,"A",.,"A","1","D",180,"D"
"20083",1948403,35,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1948422,58,0,"1",.,"A",.,"A","1","D",40,"D"
"20083",1948572,35,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1948582,18,0,"1",.,"A",6,"D","2","D",.,"A"
"20083",1948782,63,0,"1",300,"D",.,"A","2","D",.,"A"
"20083",1948893,46,0,"1",42,"D",.,"A","2","D",.,"A"
"20083",1948922,53,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1949032,48,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1949044,33,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1949162,64,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1949212,56,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1949252,43,0,"1",200,"D",.,"A","2","D",.,"A"
"20083",1949382,21,0,"1",180,"D",.,"A","2","D",.,"A"
"20083",1949462,49,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1949523,20,0,"1",20,"D",5,"D","2","D",.,"A"
"20083",1949594,64,0,"1",5,"D",0,"D","2","D",.,"A"
"20083",1949632,50,0,"1",.,"A",.,"A","1","D",180,"D"
"20083",1949722,49,0,"1",.,"A",.,"A","1","D",75,"D"
"20083",1949772,25,0,"1",.,"A",.,"A","1","D",160,"D"
"20083",1949822,45,0,"1",120,"D",.,"A","2","D",.,"A"
"20083",1949853,27,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1949862,42,0,"1",.,"A",.,"A","1","D",19,"D"
"20083",1949982,20,0,"1",100,"D",.,"A","1","D",38,"D"
"20083",1950022,64,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1950112,52,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1950152,24,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1950182,55,0,"1",20,"D",.,"A","2","D",.,"A"
