"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD"
"20091",1982482,58,0,"1",1560,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1365,"D","2","D"
"20091",1982494,40,0,"1",1950,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1982502,48,0,"1",780,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1982512,42,0,"1",780,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1982522,40,0,"1",1040,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1982532,43,0,"1",1950,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1982542,33,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20091",1982552,48,0,"1",1300,"D",325,"D",260,"D",325,"D",0,"D",.,"A",.,"A",.,"A",975,"D","2","D"
"20091",1982562,49,0,"1",1300,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1982572,61,0,"1",1625,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20091",1982584,45,0,"1",1300,"D",260,"D",260,"D",585,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1982592,66,0,"1",728,"D",78,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1982602,70,0,"1",1560,"D",260,"D",.,"A",650,"D",15,"D",.,"A",.,"A",88,"D",1300,"D","2","D"
"20091",1982612,70,0,"1",650,"D",171,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",635,"F","2","D"
"20091",1982622,39,0,"1",390,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20091",1982632,30,0,"1",845,"D",52,"D",91,"D",65,"D",.,"A",.,"A",.,"A",.,"A",793,"D","2","D"
"20091",1982642,47,0,"1",1950,"D",0,"D",.,"A",130,"D",60,"D",.,"A",.,"A",360,"D",1950,"D","2","D"
"20091",1982652,104,0,"1",2600,"D",0,"D",650,"D",650,"D",60,"D",40,"D",160,"D",180,"D",2600,"D","2","D"
"20091",1982665,36,0,"1",1950,"D",390,"D",260,"D",455,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1982672,22,0,"1",642,"F",.,"A",162,"F",323,"D",.,"A",.,"A",.,"A",.,"A",535,"F","2","D"
"20091",1982682,32,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1982692,39,0,"1",1950,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20091",1982702,51,0,"1",845,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20091",1982715,22,0,"1",1950,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1982724,46,0,"1",1560,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D"
"20091",1982732,79,0,"1",1300,"D",0,"D",260,"D",585,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","1","D"
"20091",1982742,85,0,"1",650,"D",65,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20091",1982752,68,0,"1",1950,"D",325,"D",.,"A",455,"D",30,"D",.,"A",.,"A",177,"F",1625,"D","2","D"
"20091",1982764,31,0,"1",975,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D"
"20091",1982774,27,0,"1",520,"D",130,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20091",1982785,21,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20091",1982794,55,0,"1",520,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20091",1982802,66,0,"1",1170,"D",780,"D",2990,"D",650,"D",.,"A",975,"D",3900,"D",286,"D",390,"D","2","D"
"20091",1982812,36,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20091",1982822,44,0,"1",1560,"D",260,"D",.,"A",631,"D",.,"A",.,"A",.,"A",480,"D",1300,"D","2","D"
"20091",1982832,81,0,"1",1560,"D",520,"D",65,"D",130,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1982842,103,0,"1",2925,"D",65,"D",.,"A",1300,"D",30,"D",.,"A",.,"A",.,"A",2860,"D","2","D"
"20091",1982854,55,0,"1",650,"D",260,"D",390,"D",520,"D",0,"D",.,"A",.,"A",240,"D",390,"D","2","D"
"20091",1982862,59,0,"1",1300,"D",390,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20091",1982872,23,0,"1",975,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20091",1982882,52,0,"1",780,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1982892,46,0,"1",1300,"D",287,"F",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",1224,"F","2","D"
"20091",1982902,42,0,"1",650,"D",65,"D",130,"D",650,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20091",1982912,40,0,"1",1950,"D",455,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1495,"D","2","D"
"20091",1982922,36,0,"1",1300,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20091",1982932,42,0,"1",1170,"D",65,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",1105,"D","2","D"
"20091",1982945,25,0,"1",975,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20091",1982952,34,0,"1",351,"D",13,"D",231,"F",520,"D",0,"D",.,"A",.,"A",.,"A",338,"D","2","D"
"20091",1982963,85,0,"1",1560,"D",0,"D",650,"D",260,"D",30,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1982972,44,0,"1",780,"D",0,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1982982,32,0,"1",3250,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",3055,"D","2","D"
"20091",1982993,33,0,"1",642,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",535,"F","2","D"
"20091",1983003,29,0,"1",910,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1983012,28,0,"1",520,"D",91,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",429,"D","2","D"
"20091",1983022,62,0,"1",1625,"D",104,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1521,"D","2","D"
"20091",1983032,134,0,"1",1950,"D",130,"D",.,"A",780,"D",30,"D",.,"A",.,"A",.,"A",1820,"D","2","D"
"20091",1983042,45,0,"1",650,"D",130,"D",.,"A",0,"D",75,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20091",1983052,27,0,"1",1300,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20091",1983062,48,0,"1",2600,"D",650,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20091",1983075,29,0,"1",520,"D",130,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",390,"D","2","D"
"20091",1983082,56,0,"1",1300,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20091",1983092,101,0,"1",1625,"D",169,"D",390,"D",130,"D",75,"D",.,"A",.,"A",.,"A",1456,"D","2","D"
"20091",1983102,65,0,"1",1300,"D",520,"D",390,"D",1040,"D",180,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1983112,48,0,"1",1560,"D",195,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20091",1983122,34,0,"1",975,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1983132,69,0,"1",1625,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20091",1983142,51,0,"1",1950,"D",260,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20091",1983152,66,0,"1",780,"D",130,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1983162,40,0,"1",1170,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20091",1983172,72,0,"1",1950,"D",520,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",1430,"D","2","D"
"20091",1983182,99,0,"1",1625,"D",130,"D",.,"A",520,"D",45,"D",.,"A",.,"A",.,"A",1495,"D","2","D"
"20091",1983192,76,0,"1",1300,"D",260,"D",.,"A",390,"D",210,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1983202,57,0,"1",1950,"D",325,"D",.,"A",949,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D"
"20091",1983212,57,0,"1",910,"D",260,"D",.,"A",195,"D",60,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1983222,45,0,"1",1300,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20091",1983234,29,0,"1",910,"D",65,"D",260,"D",520,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D"
"20091",1983243,45,0,"1",650,"D",0,"D",156,"D",390,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1983252,62,0,"1",1560,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",80,"D",1300,"D","2","D"
"20091",1983262,39,0,"1",1170,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1983272,20,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20091",1983282,56,0,"1",1300,"D",390,"D",.,"A",3250,"D",600,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20091",1983294,38,0,"1",1950,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20091",1983302,75,0,"1",2600,"D",650,"D",.,"A",975,"D",142,"F",.,"A",.,"A",.,"A",1950,"D","2","D"
"20091",1983312,69,0,"1",390,"D",130,"D",520,"D",520,"D",0,"D",.,"A",.,"A",120,"D",260,"D","2","D"
"20091",1983322,80,0,"1",1950,"D",260,"D",234,"D",975,"D",90,"D",.,"A",.,"A",.,"A",1690,"D","2","D"
"20091",1983332,114,0,"1",3900,"D",585,"D",2925,"D",1300,"D",24,"D",.,"A",.,"A",52,"D",3315,"D","2","D"
"20091",1983344,25,0,"1",1950,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20091",1983352,40,0,"1",390,"D",65,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20091",1983362,130,0,"1",2600,"D",390,"D",520,"D",130,"D",0,"D",.,"A",.,"A",.,"A",2210,"D","2","D"
"20091",1983374,48,0,"1",1625,"D",0,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",1625,"D","2","D"
"20091",1983382,49,0,"1",1300,"D",260,"D",104,"D",260,"D",30,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1983392,27,0,"1",2600,"D",650,"D",650,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20091",1983402,102,0,"1",1040,"D",65,"D",.,"A",260,"D",30,"D",.,"A",.,"A",.,"A",975,"D","2","D"
"20091",1983412,37,0,"1",689,"D",0,"D",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A",689,"D","2","D"
"20091",1983422,39,0,"1",780,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1983432,36,0,"1",260,"D",65,"D",130,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D"
"20091",1983442,76,0,"1",715,"D",13,"D",.,"A",390,"D",.,"A",.,"A",.,"A",156,"D",702,"D","2","D"
"20091",1983452,87,0,"1",780,"D",143,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",637,"D","2","D"
"20091",1983465,90,0,"1",845,"D",260,"D",104,"D",65,"D",30,"D",.,"A",.,"A",.,"A",585,"D","2","D"
"20091",1983474,21,0,"1",780,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1983482,40,0,"1",1625,"D",130,"D",.,"A",520,"D",30,"D",.,"A",.,"A",80,"D",1495,"D","2","D"
"20091",1983492,31,0,"1",715,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20091",1983502,38,0,"1",1690,"D",260,"D",520,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D"
"20091",1983513,44,0,"1",780,"D",78,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",702,"D","2","D"
"20091",1983522,41,0,"1",975,"D",0,"D",325,"D",650,"D",75,"D",.,"A",.,"A",120,"D",975,"D","2","D"
"20091",1983532,41,0,"1",247,"D",0,"D",.,"A",26,"D",.,"A",.,"A",.,"A",.,"A",247,"D","1","D"
"20091",1983542,29,0,"1",1300,"D",195,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20091",1983552,36,0,"1",845,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20091",1983562,66,0,"1",1950,"D",494,"D",.,"A",0,"D",150,"D",.,"A",.,"A",.,"A",1456,"D","2","D"
"20091",1983572,41,0,"1",3250,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",216,"D",2860,"D","2","D"
"20091",1983582,29,0,"1",325,"D",39,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",286,"D","2","D"
"20091",1983592,43,0,"1",1300,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1983603,99,0,"1",2158,"D",195,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",1963,"D","2","D"
"20091",1983612,69,0,"1",975,"D",0,"D",130,"D",195,"D",30,"D",.,"A",.,"A",.,"A",975,"D","2","D"
"20091",1983622,48,0,"1",1950,"D",650,"D",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1983632,35,0,"1",1105,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",845,"D","2","D"
"20091",1983644,32,0,"1",325,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20091",1983652,55,0,"1",2600,"D",520,"D",.,"A",650,"D",600,"D",.,"A",.,"A",.,"A",2080,"D","2","D"
"20091",1983662,48,0,"1",702,"D",0,"D",104,"D",0,"D",.,"A",.,"A",.,"A",.,"A",702,"D","2","D"
"20091",1983672,32,0,"1",1625,"D",455,"D",.,"A",104,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20091",1983682,54,0,"1",1300,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",80,"D",1170,"D","2","D"
"20091",1983692,52,0,"1",650,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20091",1983702,60,0,"1",1950,"D",390,"D",390,"D",650,"D",0,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1983712,48,0,"1",1625,"D",390,"D",.,"A",0,"D",60,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20091",1983722,52,0,"1",1300,"D",195,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20091",1983732,30,0,"1",1300,"D",65,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20091",1983742,67,0,"1",1950,"D",520,"D",260,"D",325,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D"
"20091",1983752,35,0,"1",780,"D",260,"D",195,"D",195,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20091",1983762,50,0,"1",1950,"D",260,"D",.,"A",130,"D",300,"D",.,"A",.,"A",.,"A",1690,"D","2","D"
"20091",1983773,34,0,"1",1560,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1983784,27,0,"1",130,"D",26,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",104,"D","2","D"
"20091",1983792,67,0,"1",1235,"D",0,"D",.,"A",416,"D",336,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20091",1983802,36,0,"1",1300,"D",195,"D",130,"D",104,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","1","D"
"20091",1983813,45,0,"1",520,"D",0,"D",260,"D",650,"D",180,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20091",1983822,51,0,"1",3250,"D",0,"D",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",3250,"D","2","D"
"20091",1983832,46,0,"1",1300,"D",0,"D",390,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1983843,30,0,"1",650,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1983854,30,0,"1",2600,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2600,"D","2","D"
"20091",1983862,49,0,"1",1040,"D",260,"D",.,"A",156,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1983872,36,0,"1",1300,"D",390,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20091",1983882,19,0,"1",1300,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20091",1983895,36,0,"1",1950,"D",390,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1983903,22,0,"1",1300,"D",780,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20091",1983914,58,0,"1",1950,"D",260,"D",260,"D",650,"D",300,"D",.,"A",.,"A",.,"A",1690,"D","2","D"
"20091",1983922,36,0,"1",1300,"D",130,"D",260,"D",0,"D",300,"D",.,"A",.,"A",.,"A",1170,"D","2","D"
"20091",1983932,36,0,"1",520,"D",195,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20091",1983942,46,0,"1",1560,"D",195,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1365,"D","2","D"
"20091",1983953,29,0,"1",0,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20091",1983962,59,0,"1",1300,"D",0,"D",325,"D",1300,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1983974,32,0,"1",1040,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1983982,75,0,"1",1300,"D",260,"D",260,"D",650,"D",60,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1983992,43,0,"1",1950,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20091",1984002,75,0,"1",1560,"D",520,"D",65,"D",260,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1984012,70,0,"1",1950,"D",0,"D",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",1950,"D","2","D"
"20091",1984022,73,0,"1",585,"D",39,"D",169,"D",91,"D",.,"A",.,"A",.,"A",.,"A",546,"D","1","D"
"20091",1984032,46,0,"1",1560,"D",325,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20091",1984042,41,0,"1",390,"D",0,"D",.,"A",1105,"D",450,"D",.,"A",.,"A",.,"A",390,"D","2","D"
"20091",1984052,38,0,"1",845,"D",130,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20091",1984062,32,0,"1",2340,"D",0,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",2340,"D","2","D"
"20091",1984072,56,0,"1",845,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1984083,45,0,"1",1950,"D",261,"F",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1165,"F","2","D"
"20091",1984092,31,0,"1",325,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20091",1984102,42,0,"1",2600,"D",390,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",2210,"D","2","D"
"20091",1984112,44,0,"1",520,"D",26,"D",.,"A",39,"D",.,"A",.,"A",.,"A",.,"A",494,"D","2","D"
"20091",1984122,49,0,"1",1300,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20091",1984132,63,0,"1",1950,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",550,"D",1950,"D","2","D"
"20091",1984142,61,0,"1",520,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",455,"D","2","D"
"20091",1984152,54,0,"1",2080,"D",260,"D",520,"D",780,"D",30,"D",.,"A",.,"A",.,"A",1820,"D","2","D"
"20091",1984162,45,0,"1",650,"D",130,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",520,"D","1","D"
"20091",1984172,57,0,"1",2600,"D",520,"D",.,"A",455,"D",45,"D",.,"A",.,"A",.,"A",2080,"D","2","D"
"20091",1984182,39,0,"1",1820,"D",0,"D",130,"D",390,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20091",1984192,24,0,"1",520,"D",65,"D",.,"A",325,"D",60,"D",.,"A",.,"A",.,"A",455,"D","2","D"
"20091",1984202,36,0,"1",1560,"D",260,"D",.,"A",0,"D",75,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1984215,33,0,"1",1950,"D",390,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1984222,49,0,"1",520,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20091",1984232,40,0,"1",1950,"D",260,"D",.,"A",910,"D",150,"D",.,"A",.,"A",.,"A",1690,"D","2","D"
"20091",1984242,38,0,"1",975,"D",195,"D",.,"A",26,"D",0,"D",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1984252,44,0,"1",1300,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20091",1984262,68,0,"1",1170,"D",195,"D",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20091",1984272,127,0,"1",1430,"D",0,"D",.,"A",1404,"D",.,"A",.,"A",.,"A",.,"A",1430,"D","2","D"
"20091",1984283,39,0,"1",1300,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1984292,65,0,"1",2600,"D",780,"D",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",1820,"D","2","D"
"20091",1984302,77,0,"1",1300,"D",390,"D",.,"A",390,"D",180,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20091",1984312,49,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1984325,25,0,"1",1300,"D",65,"D",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20091",1984332,62,0,"1",1625,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1984342,61,0,"1",2600,"D",0,"D",260,"D",845,"D",.,"A",.,"A",.,"A",117,"D",2600,"D","2","D"
"20091",1984355,35,0,"1",2600,"D",390,"D",130,"D",910,"D",0,"D",.,"A",.,"A",180,"D",2210,"D","2","D"
"20091",1984364,19,0,"1",390,"D",0,"D",130,"D",1300,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20091",1984374,30,0,"1",325,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20091",1984382,52,0,"1",780,"D",130,"D",195,"D",260,"D",300,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20091",1984392,35,0,"1",1388,"F",.,"A",.,"A",591,"D",.,"A",.,"A",.,"A",.,"A",1165,"F","2","D"
"20091",1984402,36,0,"1",1950,"D",650,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20091",1984412,34,0,"1",2080,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20091",1984422,105,0,"1",1690,"D",325,"D",.,"A",1170,"D",90,"D",.,"A",.,"A",.,"A",1365,"D","2","D"
"20091",1984432,65,0,"1",1950,"D",390,"D",.,"A",390,"D",300,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20091",1984442,45,0,"1",1625,"D",260,"D",260,"D",650,"D",.,"A",.,"A",.,"A",200,"D",1365,"D","2","D"
"20091",1984453,44,0,"1",1560,"D",390,"D",520,"D",1300,"D",.,"A",.,"A",.,"A",260,"D",1170,"D","2","D"
"20091",1984462,55,0,"1",1300,"D",39,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1261,"D","2","D"
"20091",1984473,51,0,"1",3250,"D",390,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",2860,"D","2","D"
"20091",1984482,27,0,"1",390,"D",78,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",312,"D","2","D"
"20091",1984495,22,0,"1",520,"D",171,"F",.,"A",366,"D",.,"A",.,"A",.,"A",.,"A",635,"F","","C"
"20091",1984502,32,0,"1",975,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20091",1984512,23,0,"1",780,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20091",1984522,40,0,"1",2600,"D",260,"D",.,"A",403,"D",219,"F",.,"A",.,"A",.,"A",2340,"D","2","D"
"20091",1984532,35,0,"1",1040,"D",520,"D",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20091",1984542,62,0,"1",650,"D",195,"D",.,"A",650,"D",300,"D",.,"A",.,"A",.,"A",455,"D","2","D"
"20091",1984552,33,0,"1",1300,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",975,"D","2","D"
