NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04828691,1,0,0,2021,2020,0,.15300,.15300,1,.22200,.22200,36,D,.02850,.02850,0,D,0,D,25000,D,3500,D,16962,D,0,D,0,D,19009,D,4994,D,0,D,0,D,0,D,0,D,6818,D,2291,539,1242,3040,556,526,0,0,43813,43813,32975,32171,0,0,0,0,0,0,0,0,36995,36995,0,0,3042,3040,3042,3040,0,0,0,0,0,0,0,0,0,0,0
04828701,1,59,0,2021,2020,1,.16200,.16200,2,.24000,.24000,39,D,.03070,.03070,25000,D,274007,D,0,D,0,D,0,D,0,D,0,D,9200,D,0,D,0,D,0,D,0,D,0,D,11156,D,53358,9180,53469,53280,9180,9180,29287,29808,299007,299007,299007,291714,500,500,0,500,0,0,0,0,299007,299007,0,0,53969,53780,53969,53780,0,0,0,0,0,0,0,0,0,0,0
04828701,2,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,39,D,.03070,.03070,67804,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,7185,2082,6179,7904,2082,2082,10374,10374,67804,67804,67804,66150,0,0,0,0,0,0,0,0,67804,67804,0,0,7979,7904,7979,7904,0,0,0,0,0,0,0,0,0,0,0
04828711,1,70,0,2021,2020,1,.15300,.15300,1,.15000,.00000,44,D,.00000,.00000,0,D,0,D,0,D,4300,D,12726,D,0,D,0,D,2500,D,692,D,0,D,0,D,0,D,0,D,200,D,-871,0,-1800,-207,0,0,0,0,23382,23382,0,0,308,500,0,500,0,0,0,0,23382,23382,0,0,308,293,308,293,0,0,0,0,0,0,0,0,0,0,0
04828721,1,69,0,2021,2020,0,.15300,.15300,2,.22000,.32000,31,D,.05520,.05520,0,D,0,D,0,D,120988,D,40584,D,0,D,0,D,5500,D,0,D,0,D,0,D,0,D,0,D,200,D,18686,3397,16993,19896,3440,3366,0,0,155484,155484,120988,118037,0,0,0,0,0,0,0,0,155484,155484,0,0,20045,19896,20045,19896,0,0,0,0,0,0,0,0,0,0,0
04828741,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,33,D,.06090,.06090,75000,D,0,D,0,D,0,D,0,D,0,D,9000,D,0,D,60,D,0,D,0,D,0,D,0,D,0,D,8329,3686,7322,9048,3697,3679,11475,11475,73000,73000,73000,71220,0,0,0,0,0,0,0,0,73000,73000,0,0,9122,9048,9122,9048,8000,8000,60,59,0,0,0,0,0,0,0
04828781,1,25,0,2021,2020,1,.15300,.15300,1,.12000,.12000,05,D,.04000,.04000,34692,D,0,D,0,D,0,D,0,D,0,D,35400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3261,297,2223,4003,327,276,5308,5308,58692,58692,58692,57261,500,500,0,500,0,0,0,0,58692,58692,0,0,4523,4503,4523,4503,9202,9202,0,0,0,0,0,0,0,0,0
04828781,2,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4601,4601,0,0,0,0,0,0,0,0,0
04828781,3,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,05,D,.04000,.04000,35680,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1835,594,796,2577,606,586,5459,5459,35680,35680,35680,34810,0,0,0,0,0,0,0,0,35680,35680,0,0,2596,2577,2596,2577,4601,4601,0,0,0,0,0,0,0,0,0
04828801,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,6600,D,0,D,130,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04828821,1,31,0,2021,2020,0,.15300,.15300,2,.22000,.22000,38,D,.08750,.08750,85000,D,50000,D,0,D,0,D,0,D,0,D,0,D,3000,D,0,D,0,D,0,D,0,D,0,D,7524,D,13170,9427,11157,14608,9449,9411,20655,20655,130150,130150,130150,126976,0,0,0,0,0,0,0,0,130150,130150,0,0,14757,14608,14757,14608,4630,4630,0,0,0,0,0,0,0,0,0
04828841,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,3236,D,0,D,2088,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10750,10750,0,0,0,0,0,0,0,0,0
04828871,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,05,D,.08000,.08000,61000,D,0,D,0,D,0,D,0,D,0,D,0,D,1700,D,0,D,0,D,0,D,0,D,0,D,5592,D,5689,2031,4682,6408,2064,2008,9333,9333,61000,61000,61000,59512,0,0,0,0,0,0,0,0,61000,61000,0,0,6482,6408,6482,6408,4601,4601,7292,7114,0,0,0,0,0,0,0
04828881,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5500,D,0,D,0,D,0,D,0,D,0,D,12080,D,-1333,0,-1800,-1000,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04828891,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,36,D,.03330,.03330,50000,D,0,D,0,D,0,D,0,D,0,D,9840,D,0,D,8,D,0,D,0,D,0,D,0,D,0,D,3553,1057,2515,4295,1066,1051,7650,7650,50000,50000,50000,48781,0,0,0,0,0,0,0,0,50000,50000,0,0,4315,4295,4315,4295,0,0,0,0,0,0,0,0,0,0,0
04828901,1,0,0,2021,2020,0,.15300,.15300,1,.22110,.22110,10,D,.00000,.00000,0,D,0,D,0,D,14904,D,19938,D,0,D,0,D,2500,D,0,D,0,D,0,D,0,D,0,D,9920,D,2213,0,1164,2962,0,0,0,0,39396,39396,0,0,0,0,0,0,0,0,0,0,29476,29476,0,0,2964,2962,2964,2962,0,0,0,0,0,0,0,0,0,0,0
04828951,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,39,D,.00000,.00000,0,D,0,D,0,D,0,D,18330,D,0,D,0,D,1400,D,65,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04828951,2,0,0,2021,2020,1,.15300,.15300,1,-.0765,-.0765,39,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1042,0,-1800,-500,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04828971,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,447,D,16182,D,0,D,0,D,1400,D,0,D,0,D,0,D,0,D,0,D,1792,D,-750,0,-1800,0,0,0,0,0,447,447,0,0,0,0,0,0,0,0,0,0,447,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04828971,2,0,0,2021,2020,1,.15300,.15300,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1042,0,-1800,-500,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04828991,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,15702,D,0,D,5400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829001,1,0,0,2021,2020,0,.15300,.15300,1,.24000,.24000,44,D,.00000,.00000,106052,D,0,D,0,D,0,D,0,D,0,D,0,D,30056,D,0,D,0,D,0,D,0,D,0,D,0,D,16501,0,16556,16462,0,0,16226,16226,106052,106052,0,0,0,0,0,0,0,0,0,0,106052,106052,0,0,16556,16462,16556,16462,0,0,0,0,0,0,0,0,0,0,0
04829021,1,29,0,2021,2020,0,.15300,.15300,2,.12000,.12000,05,D,.04000,.04000,18488,D,47135,D,0,D,0,D,0,D,0,D,18000,D,0,D,0,D,0,D,0,D,0,D,0,D,120,D,2981,837,904,4465,863,819,10040,10040,65623,65623,65623,64022,0,0,0,0,0,0,0,0,65623,65623,0,0,4504,4465,4504,4465,9202,9202,120,117,0,0,0,0,0,0,0
04829031,1,69,0,2021,2020,0,.15300,.15300,2,.12000,.12000,41,D,.07000,.07000,0,D,0,D,0,D,74400,D,20982,D,0,D,0,D,2600,D,387,D,0,D,0,D,0,D,0,D,6836,D,6018,1774,3941,7502,1809,1749,0,0,92235,92235,33300,31829,0,0,0,0,0,0,0,0,92235,92235,0,0,7541,7502,7541,7502,0,0,0,0,0,0,0,0,0,0,0
04829051,1,38,0,2021,2020,1,.15300,.02900,2,.24000,.24000,06,D,.04550,.04550,140000,D,80000,D,0,D,0,D,0,D,0,D,0,D,3100,D,270,D,400,D,1,D,1,D,1,D,9568,D,32690,8850,32800,32611,8857,8844,33375,33660,219470,219470,219470,214117,2000,2000,0,2000,80,80,0,0,219470,219470,0,0,34880,34691,34880,34691,0,0,0,0,0,0,0,0,0,0,0
04829061,1,0,0,2021,2020,2,.15300,.15300,1,.22000,.24000,23,D,.04250,.04250,0,D,0,D,0,D,27600,D,0,D,0,D,0,D,27000,D,2151,D,0,D,0,D,0,D,0,D,2400,D,11483,2313,10489,12193,2344,2291,0,0,104695,104695,104695,102141,1000,1000,0,1000,0,0,0,0,104695,104695,0,0,13289,13193,13289,13193,0,0,0,0,1500,1500,0,0,0,0,0
04829091,1,0,0,2021,2020,0,.15300,.15300,1,.20660,.20660,07,D,.06100,.06100,70000,D,0,D,0,D,0,D,0,D,0,D,0,D,4300,D,440,D,0,D,0,D,0,D,0,D,5196,D,6688,3240,5660,7423,3251,3231,10710,10710,66233,66233,66233,64618,0,0,0,0,0,0,0,0,61037,61037,0,0,7460,7423,7460,7423,0,0,0,0,0,0,0,0,0,0,0
04829101,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,50,D,.07200,.07030,0,D,0,D,0,D,3100,D,18582,D,0,D,0,D,4500,D,2563,D,0,D,0,D,0,D,0,D,2844,D,-750,-214,-1800,0,-211,-216,0,0,3110,3110,3110,3034,0,0,0,0,0,0,0,0,3110,3110,0,0,0,0,0,0,11061,11061,2844,2775,211,211,0,0,0,0,0
04829121,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,12,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,3804,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,-162,-1800,0,-160,-164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2200,0,0,0,0,0,0,0,0,0
04829131,1,65,0,2021,2020,0,.15300,.02900,2,.22000,.27000,11,D,.05750,.05750,140000,D,52000,D,0,D,0,D,0,D,0,D,0,D,1100,D,55,D,0,D,0,D,0,D,0,D,1884,D,27866,9477,27778,27929,9500,9461,29091,29376,192000,192000,184000,179317,0,0,0,0,0,0,0,0,192000,192000,0,0,28078,27929,28078,27929,7300,7300,0,0,0,0,0,0,0,0,0
04829141,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,41,D,.07000,.07000,59000,D,0,D,0,D,0,D,0,D,0,D,8820,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5249,2726,4242,5968,2740,2717,9027,9027,59000,59000,46600,45317,0,0,0,0,0,0,0,0,59000,59000,0,0,6042,5968,6042,5968,0,0,0,0,0,0,0,0,0,0,0
04829141,2,0,0,2021,2020,1,.15300,.15300,1,-.0765,-.0765,41,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1042,0,-1800,-500,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829151,1,37,0,2021,2020,1,.15300,.15300,2,.24000,.24000,12,D,.09260,.09260,75000,D,150000,D,0,D,0,D,0,D,0,D,0,D,2900,D,0,D,0,D,1,D,1,D,1,D,31800,D,30079,14663,30148,30031,14698,14638,32900,33421,225086,225086,225086,219596,2000,2000,0,2000,0,0,0,0,193286,193286,0,0,32148,32031,32148,32031,4400,4400,25401,24961,0,0,0,0,0,0,0
04829161,1,48,0,2021,2020,2,.15300,.15300,2,.22000,.22000,34,D,.05380,.05380,52000,D,65964,D,0,D,0,D,0,D,0,D,0,D,3300,D,500,D,0,D,0,D,1,D,1,D,8912,D,7406,5016,5976,8427,5035,5003,18048,18048,117964,117964,117964,115087,2500,3500,0,3500,0,0,0,0,117964,117964,0,0,12076,11927,12076,11927,21500,21500,12212,11914,0,0,0,0,0,0,0
04829172,1,48,0,2021,2020,1,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,35242,D,0,D,0,D,0,D,0,D,0,D,0,D,3800,D,0,D,0,D,0,D,0,D,0,D,0,D,447,0,-591,1189,0,0,5392,5392,35242,35242,0,0,500,500,0,500,0,0,0,0,35242,35242,0,0,1709,1689,1709,1689,0,0,0,0,0,0,0,0,0,0,0
04829191,1,0,0,2021,2020,1,.15300,.15300,1,.07650,.07650,10,D,.00000,.00000,13743,D,0,D,0,D,0,D,0,D,0,D,6600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1195,0,-1946,-658,0,0,2103,2103,13915,13915,0,0,0,500,0,500,0,0,146,158,13915,13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829201,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,16,D,-.0115,-.0115,0,D,0,D,0,D,0,D,8532,D,0,D,0,D,1300,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829212,1,44,0,2021,2020,0,.15300,.15300,2,.12000,.12000,14,D,.04950,.04950,72000,D,0,D,0,D,0,D,0,D,0,D,0,D,1300,D,0,D,0,D,0,D,0,D,0,D,4400,D,3746,3269,1669,5230,3269,3269,11016,11016,72000,72000,72000,70244,0,0,0,0,0,0,0,0,72000,72000,0,0,5269,5230,5269,5230,0,0,0,0,65,63,0,0,0,0,0
04829221,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,17382,D,0,D,4800,D,0,D,147,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10750,10750,0,0,0,0,0,0,0,0,0
04829251,1,0,0,2021,2020,1,.15300,.15300,1,.12000,.12000,28,D,.03510,.03510,32501,D,0,D,0,D,0,D,0,D,0,D,0,D,3000,D,80,D,0,D,0,D,0,D,0,D,5052,D,1066,706,28,1808,712,701,4973,4973,40401,40401,40401,39416,500,500,0,500,0,0,0,0,40401,40401,0,0,2328,2308,2328,2308,10300,10300,0,0,0,0,0,0,0,0,0
04829281,1,40,0,2021,2020,3,.15300,.15300,1,.33060,.33060,0,T,.00000,.00000,40000,D,0,D,0,D,0,D,0,D,0,D,8160,D,0,D,360,D,0,D,1,D,3,D,3,D,0,D,-6928,0,-6795,-7023,0,0,6120,6120,46450,46450,0,0,3054,9000,2946,9000,0,0,949,1057,46450,46450,0,0,3054,3034,3054,3034,0,0,0,0,0,0,0,0,0,0,0
04829311,1,53,0,2021,2020,0,.15300,.15300,2,.12000,.12000,18,D,.05000,.05000,45121,D,0,D,0,D,0,D,0,D,0,D,10800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,521,1987,-1556,2005,1991,1984,6904,6904,45121,45121,45121,44021,0,0,0,0,0,0,0,0,45121,45121,0,0,2044,2005,2044,2005,5300,5300,0,0,0,0,0,0,0,0,0
04829321,1,59,0,2021,2020,0,.15300,.15300,2,.22000,.32000,21,D,.04750,.04750,45000,D,109000,D,0,D,0,D,0,D,0,D,0,D,3600,D,100,D,0,D,0,D,0,D,0,D,6708,D,18584,6826,16804,19855,6833,6821,23562,23562,154000,154000,152800,149044,0,0,0,0,0,0,0,0,154000,154000,0,0,20004,19855,20004,19855,4650,4650,0,0,0,0,0,0,0,0,0
04829321,2,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,24551,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,499,848,-539,1241,852,845,3756,3756,24551,24551,24551,23952,0,0,0,0,0,0,0,0,24551,24551,0,0,1261,1241,1261,1241,2300,2300,0,0,0,0,0,0,0,0,0
04829381,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,39,D,.03070,.03070,40000,D,0,D,0,D,0,D,0,D,0,D,0,D,3200,D,4372,D,0,D,0,D,0,D,0,D,0,D,2595,1228,1556,3336,1228,1228,6120,6120,42012,42012,40000,39024,0,0,0,0,0,0,0,0,42012,42012,0,0,3356,3336,3356,3336,0,0,0,0,0,0,0,0,0,0,0
04829391,1,56,0,2021,2020,0,.15300,.15300,2,.22000,.22000,23,D,.04250,.04250,75000,D,46000,D,0,D,0,D,0,D,0,D,0,D,2000,D,3002,D,0,D,0,D,0,D,0,D,8280,D,11796,4856,9783,13234,4862,4852,18513,18513,123905,123905,123905,120883,0,0,0,0,0,0,0,0,123905,123905,0,0,13383,13234,13383,13234,0,0,0,0,0,0,0,0,0,0,0
04829391,2,0,0,2021,2020,1,.15300,.15300,1,-.0765,-.0765,23,D,.02590,.02520,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1042,-573,-1800,-500,-565,-579,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829401,1,62,0,2021,2020,0,.15300,.15300,2,.24000,.24000,26,D,.05400,.05400,24000,D,142481,D,0,D,0,D,0,D,0,D,0,D,4300,D,180,D,0,D,0,D,0,D,0,D,6240,D,42232,11807,42342,42153,11822,11797,24879,25400,250564,250564,250564,244453,0,0,0,0,0,0,0,0,250564,250564,0,0,42342,42153,42342,42153,24800,24488,0,0,0,0,0,0,0,0,0
04829441,1,70,0,2021,2020,0,.15300,.15300,2,.22200,.22200,45,D,.16190,.16190,30000,D,0,D,0,D,0,D,57648,D,0,D,0,D,2070,D,0,D,0,D,0,D,0,D,0,D,4800,D,793,1023,-1284,2277,1058,999,4590,4590,48693,48693,48693,47505,0,0,0,0,0,0,0,0,48693,48693,0,0,2316,2277,2316,2277,0,0,0,0,0,0,0,0,0,0,0
04829511,1,43,0,2021,2020,5,.15300,.15300,2,.12000,.12000,0,T,.00000,.00000,67506,D,0,D,0,D,0,D,0,D,0,D,0,D,5200,D,0,D,0,D,3,D,4,D,5,D,0,D,-9001,0,-10670,-7809,0,0,10328,10328,67506,67506,0,0,4730,12500,3770,12500,0,0,0,0,67506,67506,0,0,4730,4691,4730,4691,0,0,0,0,0,0,0,0,0,0,0
04829511,2,0,0,2021,2020,0,.15300,.15300,1,.10000,.10000,0,T,.00000,.00000,21722,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,173,0,-868,917,0,0,3323,3323,21722,21722,0,0,0,0,0,0,0,0,0,0,21722,21722,0,0,932,917,932,917,0,0,0,0,0,0,0,0,0,0,0
04829511,3,0,0,2021,2020,5,.15300,.15300,1,-.4500,-.4500,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3,D,4,D,5,D,0,D,-9417,0,-5100,-12500,0,0,0,0,0,0,0,0,0,12500,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829511,4,0,0,2021,2020,5,.15300,.15300,1,-.4500,-.4500,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3,D,4,D,5,D,0,D,-9417,0,-5100,-12500,0,0,0,0,0,0,0,0,0,12500,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829521,1,54,0,2021,2020,0,.15300,.15300,2,.12000,.12000,34,D,.05250,.05250,59100,D,34978,D,0,D,0,D,0,D,0,D,0,D,1400,D,385,D,0,D,0,D,0,D,0,D,4492,D,6396,3794,4318,7879,3810,3782,14394,14394,94078,94078,94078,91783,0,0,0,0,0,0,0,0,94078,94078,0,0,7918,7879,7918,7879,21500,21500,5892,5748,0,0,0,0,0,0,0
04829521,2,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,27231,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,821,857,-218,1563,865,851,4166,4166,27231,27231,27231,26567,0,0,0,0,0,0,0,0,27231,27231,0,0,1582,1563,1582,1563,10750,10750,0,0,0,0,0,0,0,0,0
04829521,3,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,47405,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3242,1916,2203,3984,1924,1910,7253,7253,47405,47405,47405,46249,0,0,0,0,0,0,0,0,47405,47405,0,0,4003,3984,4003,3984,10750,10750,0,0,0,0,0,0,0,0,0
04829591,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,36,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2200,D,627,D,0,D,0,D,0,D,0,D,0,D,-1333,0,-1800,-1000,0,0,0,0,8200,8200,8200,8000,0,1000,0,1000,0,0,0,0,8200,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04829621,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.27000,23,D,.04250,.04250,97366,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,10,D,0,D,0,D,0,D,0,D,0,D,12719,3636,12511,12868,3639,3634,14897,14897,90366,90366,90366,88162,0,0,0,0,0,0,0,0,90366,90366,0,0,12943,12868,12943,12868,0,0,0,0,0,0,0,0,0,0,0
04829641,1,64,0,2021,2020,1,.15300,.15300,2,.22000,.22000,36,D,.04260,.04110,78088,D,16908,D,33435,D,0,D,0,D,0,D,0,D,3200,D,0,D,0,D,0,D,0,D,0,D,4428,D,12292,3578,10279,13730,3604,3559,14534,14534,128431,128431,128431,125299,500,500,0,500,0,0,0,0,128431,128431,0,0,14379,14230,14379,14230,0,0,0,0,0,0,0,0,0,0,0
04829661,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,07,D,.08950,.09100,30800,D,0,D,0,D,0,D,0,D,0,D,10216,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1249,499,211,1991,532,476,4712,4712,30800,30800,30800,30049,0,0,0,0,0,0,0,0,30800,30800,0,0,2011,1991,2011,1991,0,0,0,0,0,0,0,0,0,0,0
04829661,2,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,07,D,.04700,.08990,30800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1182,462,143,1924,482,447,4712,4712,30240,30240,30240,29502,0,0,0,0,0,0,0,0,30240,30240,0,0,1943,1924,1943,1924,0,0,0,0,0,0,0,0,0,0,0
04829671,1,0,0,2021,2020,4,.15300,.15300,1,.31060,.06060,44,D,.00000,.00000,28391,D,0,D,0,D,0,D,0,D,0,D,0,D,390,D,0,D,0,D,2,D,3,D,3,D,0,D,-13082,0,-12635,-13401,0,0,4344,4344,28391,28391,0,0,974,9500,3884,9500,0,0,4752,4860,28391,28391,0,0,974,959,974,959,0,0,0,0,0,0,0,0,0,0,0
04829681,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,41000,D,0,D,0,D,0,D,0,D,0,D,18948,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2473,1629,1435,3215,1634,1626,6273,6273,41000,41000,41000,40000,0,0,0,0,0,0,0,0,41000,41000,0,0,3235,3215,3235,3215,2300,2300,0,0,0,0,0,0,0,0,0
04829681,2,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,47000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3193,1914,2155,3935,1919,1911,7191,7191,47000,47000,47000,45854,0,0,0,0,0,0,0,0,47000,47000,0,0,3955,3935,3955,3935,2300,2300,0,0,0,0,0,0,0,0,0
04829694,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,06,D,-.0077,-.0077,4000,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,20,D,0,D,0,D,0,D,0,D,0,D,-1056,-31,-2106,-306,-31,-31,612,612,4000,4000,4000,3902,0,0,0,0,0,0,306,306,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0
04829694,3,0,0,2021,2020,0,.15300,.15300,1,.07650,.07650,06,D,.00770,.00770,9615,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1232,-48,-2275,-487,-47,-49,1471,1471,9615,9615,9615,9381,0,0,0,0,0,0,475,487,9615,9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0
