"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20121",2492482,77,0,"5","01","D","100","D",.,"A","3","D","01","D","2004","D",.,"A",.,"A",.,"A",585,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492502,31,0,"5","01","D","100","D",.,"A","3","D","03","D","1989","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492502,32,0,"5","02","D","300","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",1800,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492502,33,0,"5","03","D","400","D",.,"A","3","D","06","D","1995","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492502,34,0,"5","04","D","400","D",.,"A","3","D","06","D","1976","D",.,"A",.,"A",.,"A",30,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492502,35,0,"5","05","D","400","D",.,"A","3","D","06","D","1990","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492512,37,0,"5","01","D","100","D",.,"A","3","D","04","D","2010","D",.,"A",.,"A",.,"A",2400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492552,31,0,"5","01","D","100","D",.,"A","3","D","03","D","2003","D",.,"A",.,"A",.,"A",2400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492582,28,0,"5","01","D","100","D",.,"A","3","D","08","D","1999","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492592,36,0,"5","01","D","100","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",2175,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20121",2492602,50,0,"5","01","D","100","D",.,"A","3","D","06","D","1995","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492602,51,0,"5","02","D","300","D",.,"A","3","D","08","D","2010","D",.,"A",.,"A",.,"A",1200,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492642,24,0,"5","01","D","100","D",.,"A","3","D","07","D","1973","D",.,"A",.,"A",.,"A",1325,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492672,31,0,"5","01","D","100","D",.,"A","3","D","04","D","2009","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492692,37,0,"5","01","D","100","D",.,"A","3","D","06","D","1996","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492692,38,0,"5","02","D","400","D",.,"A","3","D",,"C","1990","D",25000,"D",.,"C",.,"C",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D",,"A"
"20121",2492732,42,0,"5","01","D","100","D",.,"A","3","D","05","D","1997","D",.,"A",.,"A",.,"A",3900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492732,43,0,"5","02","D","300","D",.,"A","3","D","06","D","2002","D",.,"A",.,"A",.,"A",4000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492732,44,0,"5","03","D","400","D",.,"A","3","D","06","D","2002","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492742,31,0,"5","01","D","100","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492752,26,0,"5","01","D","100","D",.,"A","3","D",,"C","1998","D",150000,"D",.,"C",.,"C",5600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2492772,33,0,"1","01","D","100","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492812,39,0,"5","01","D","100","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",2642,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492882,54,0,"5","01","D","100","D",0.25,"D","3","D","11","D","1980","D",.,"A",.,"A",.,"A",3906,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492902,72,0,"5","01","D","100","D",0.09,"D","3","D","02","D","2002","D",.,"A",.,"A",.,"A",1547,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492902,73,0,"5","02","D","300","D",.,"A","3","D","03","D","1999","D",.,"A",.,"A",.,"A",300,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492922,32,0,"5","01","D","100","D",.,"A","3","D","03","D","2010","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492942,29,0,"5","01","D","100","D",.,"A","3","D","12","D","2000","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492952,42,0,"5","01","D","100","D",.,"A","3","D","10","D","2008","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492962,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1971","D",.,"C",0,"D",.,"C",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2492962,25,0,"5","02","D","300","D",.,"A","3","D","11","D","1995","D",.,"A",.,"A",.,"A",1200,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2492972,36,0,"5","01","D","100","D",.,"A","1","D","05","D","2001","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2492992,42,0,"5","01","D","100","D",.,"A","3","D","10","D","1995","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493012,41,0,"5","01","D","100","D",.,"A","3","D","11","D","1995","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493022,48,0,"5","01","D","100","D",.,"A","3","D","02","D","2005","D",.,"A",.,"A",.,"A",6500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493042,32,0,"5","01","D","100","D",.,"A","3","D","09","D","2002","D",.,"A",.,"A",.,"A",800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493062,44,0,"1","01","D","200","D",0.25,"D","3","D","06","D","2001","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2493102,35,0,"5","01","D","100","D",.,"A","3","D",,"C","1965","D",16500,"D",.,"C",.,"C",975,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2493132,28,0,"5","01","D","100","D",.,"A","3","D","12","D","1996","D",.,"A",.,"A",.,"A",1513,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493172,32,0,"5","01","D","100","D",.,"A","3","D",,"C","1995","D",166000,"D",16000,"D",.,"C",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2493212,54,0,"5","01","D","100","D",0.25,"D","2","D","08","D","1997","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493212,55,0,"5","02","D","300","D",.,"A","1","D","10","D","2009","D",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2493232,27,0,"5","01","D","100","D",.,"A","3","D","07","D","1987","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493242,17,0,"1","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",2090,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493302,41,0,"1","01","D","100","D",.,"A","3","D","02","D","2001","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493322,18,0,"5","01","D","100","D",.,"A","3","D","07","D","2002","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493332,54,0,"5","01","D","100","D",.,"A","3","D",,"C","2006","D",440000,"D",40000,"D",.,"C",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D",,"C"
"20121",2493352,58,0,"5","01","D","100","D",.,"A","3","D","05","D","1999","D",.,"A",.,"A",.,"A",1062,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493362,59,0,"5","01","D","100","D",.,"A","3","D","03","D",,"C",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","1","D",,"A"
"20121",2493382,39,0,"5","01","D","100","D",.,"A","1","D","05","D","2005","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493402,35,0,"5","01","D","100","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493422,26,0,"1","01","D","100","D",.,"A","3","D","11","D","2011","D",190000,"F",0,"F",600,"F",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493492,22,0,"5","01","D","100","D",.,"A","3","D",,"C","1982","D",.,"C",.,"C",.,"C",4000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2493552,22,0,"5","01","D","100","D",.,"A","3","D",,"C","2002","D",96000,"D",0,"D",.,"C",2700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2493562,35,0,"5","01","D","100","D",.,"A","3","D","10","D","2000","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493632,36,0,"5","01","D","100","D",.,"A","3","D",,"C","2006","D",.,"C",.,"C",.,"C",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2493642,28,0,"5","01","D","100","D",.,"A","3","D",,"C","1973","D",20000,"D",.,"C",.,"C",250,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D",,"A"
"20121",2493662,25,0,"5","01","D","100","D",.,"A","3","D","11","D","2010","D",.,"A",.,"A",.,"A",1423,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2493702,29,0,"5","01","D","100","D",.,"A","3","D",,"C","1981","D",.,"C",.,"C",.,"C",2650,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2493712,35,0,"5","01","D","100","D",.,"A","3","D","11","D","1990","D",.,"A",.,"A",.,"A",6287,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493712,36,0,"5","02","D","300","D",.,"A","1","D","07","D","1984","D",.,"A",.,"A",.,"A",900,"D","1","D",2,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20121",2493712,37,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2493742,45,0,"5","01","D","100","D",.,"A","3","D","01","D","2005","D",.,"A",.,"A",.,"A",100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493752,33,0,"1","01","D","100","D",0.25,"D","3","D","02","D","2008","D",.,"A",.,"A",.,"A",1920,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2493752,34,0,"1","02","D","400","D",.,"A","3","D","12","D","2011","D",8000,"F",0,"F",1550,"F",180,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2493762,33,0,"5","01","D","100","D",.,"A","3","D","12","D","1997","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493782,28,0,"5","01","D","100","D",.,"A","3","D","03","D","1981","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493792,62,0,"5","01","D","100","D",.,"A","3","D","07","D","1992","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493792,63,0,"5","02","D","400","D",.,"A","3","D","07","D","1993","D",.,"A",.,"A",.,"A",250,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2493802,30,0,"5","01","D","100","D",.,"A","1","D","08","D","1996","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493832,31,0,"5","01","D","100","D",.,"A","3","D","05","D","1998","D",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493912,58,0,"5","01","D","100","D",.,"A","3","D","08","D","2002","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493942,38,0,"5","01","D","100","D",.,"A","3","D","06","D","1982","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493962,35,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",2150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493972,33,0,"5","01","D","100","D",.,"A","3","D","06","D","1989","D",.,"A",.,"A",.,"A",5400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2493992,40,0,"5","01","D","100","D",.,"A","3","D",,"C","1988","D",15000,"D",1000,"D",.,"C",409,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2494002,37,0,"5","01","D","100","D",.,"A","1","D","04","D","2010","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494012,38,0,"5","01","D","100","D",.,"A","3","D","03","D",,"C",.,"A",.,"A",.,"A",678,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","1","D","2","D"
"20121",2494022,44,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"C",.,"C",.,"C",8500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2494042,42,0,"5","01","D","100","D",.,"A","3","D","10","D","1988","D",.,"A",.,"A",.,"A",5300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494042,43,0,"5","02","D","500","D",.,"A","3","D","03","D","1952","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20121",2494052,45,0,"5","01","D","100","D",.,"A","3","D","04","D","1985","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494052,46,0,"5","02","D","500","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",584,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"C",,"A"
"20121",2494092,49,0,"5","01","D","100","D",.,"A","3","D","12","D","1977","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494092,50,0,"5","02","D","300","D",.,"A","3","D","01","D","1990","D",.,"A",.,"A",.,"A",650,"D","2","D",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20121",2494112,61,0,"5","01","D","100","D",.,"A","1","D","04","D","1993","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494132,41,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20121",2494162,52,0,"5","01","D","100","D",.,"A","3","D","04","D","1978","D",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20121",2494202,50,0,"5","01","D","100","D",.,"A","3","D",,"C","1968","D",16900,"D",.,"C",.,"C",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2494252,40,0,"5","01","D","100","D",.,"A","3","D","09","D","1990","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494252,41,0,"5","02","D","400","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",1317,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","1","D",,"A"
"20121",2494312,39,0,"5","01","D","100","D",.,"A","3","D","09","D","2000","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494322,89,0,"5","01","D","100","D",.,"A","3","D","08","D","2003","D",.,"A",.,"A",.,"A",8195,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494322,90,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2494322,91,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2494342,37,0,"5","01","D","100","D",.,"A","3","D",,"C","2003","D",119000,"D",.,"C",2000,"D",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2494352,52,0,"5","01","D","100","D",.,"A","3","D","08","D","1984","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494352,53,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2494392,32,0,"5","01","D","100","D",.,"A","3","D","06","D","2005","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494402,42,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"C",.,"C",.,"C",4500,"F",,"A",.,"A",,"A",.,"A","1","D",0,"D","2","D","2","D"
"20121",2494422,67,0,"5","01","D","100","D",.,"A","3","D","09","D","1993","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494442,28,0,"5","01","D","100","D",.,"A","3","D","05","D","1964","D",.,"A",.,"A",.,"A",2710,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494442,29,0,"5","02","D","300","D",.,"A","3","D","12","D","1990","D",.,"A",.,"A",.,"A",42,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2494462,90,0,"5","01","D","200","D",.,"A","3","D","09","D","2007","D",.,"A",.,"A",.,"A",2001,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2494482,36,0,"1","01","D","100","D",.,"A","3","D","01","D","1992","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494492,40,0,"5","01","D","100","D",.,"A","3","D","12","D","1971","D",.,"A",.,"A",.,"A",1969,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494522,56,0,"5","01","D","100","D",.,"A","3","D","02","D","1998","D",.,"A",.,"A",.,"A",4400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494542,49,0,"5","01","D","100","D",.,"A","3","D","11","D","2003","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494572,32,0,"5","01","D","100","D",.,"A","3","D","11","D","2009","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494582,30,0,"5","01","D","100","D",.,"A","3","D","05","D","2007","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494602,22,0,"5","01","D","100","D",.,"A","1","D","04","D","1985","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494712,22,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"C","2","D"
"20121",2494762,28,0,"5","01","D","100","D",.,"A","3","D",,"C","2003","D",.,"C",.,"C",.,"C",2000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2494792,27,0,"1","01","D","100","D",.,"A","1","D","08","D","2011","D",.,"A",.,"A",.,"A",2573,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494792,28,0,"1","02","D","300","D",.,"A","3","D","01","D","1989","D",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2494802,26,0,"5","01","D","100","D",.,"A","1","D","05","D","1998","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494862,66,0,"1","01","D","100","D",0.25,"D","3","D","07","D","2007","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2494872,51,0,"5","01","D","100","D",.,"A","3","D","03","D","1991","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494882,46,0,"5","01","D","100","D",.,"A","3","D","08","D","1977","D",.,"A",.,"A",.,"A",2900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494882,47,0,"5","02","D","400","D",.,"A","3","D","04","D","1982","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2494942,18,0,"5","01","D","100","D",.,"A","3","D",,"C","1983","D",.,"C",.,"C",.,"C",450,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2494952,58,0,"5","01","D","100","D",.,"A","3","D","11","D","1997","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2494952,59,0,"5","02","D","300","D",0.25,"D","1","D","12","D","2009","D",.,"A",.,"A",.,"A",399,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2494982,34,0,"5","01","D","100","D",.,"A","1","D","10","D","2007","D",.,"A",.,"A",.,"A",1558,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495012,51,0,"5","01","D","100","D",0.28,"D","3","D","08","D","2005","D",.,"A",.,"A",.,"A",1728,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2495062,27,0,"5","01","D","100","D",.,"A","3","D","02","D","2004","D",.,"A",.,"A",.,"A",4100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495072,57,0,"5","01","D","100","D",.,"A","3","D","08","D","1993","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495092,35,0,"5","01","D","100","D",.,"A","3","D","12","D","2009","D",.,"A",.,"A",.,"A",4000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495142,34,0,"5","01","D","100","D",.,"A","3","D",,"C","2008","D",238000,"D",238000,"D",.,"C",2650,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2495222,31,0,"5","01","D","100","D",.,"A","3","D","03","D","2000","D",.,"A",.,"A",.,"A",391,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495232,30,0,"1","01","D","100","D",.,"A","3","D","10","D","2011","D",.,"A",.,"A",.,"A",1513,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495242,40,0,"5","01","D","100","D",.,"A","3","D","06","D","2005","D",.,"A",.,"A",.,"A",2256,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495242,41,0,"5","02","D","600","D",0.2,"D","3","D","01","D","2000","D",.,"A",.,"A",.,"A",1336,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2495372,27,0,"5","01","D","100","D",.,"A","3","D","03","D","1995","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495372,28,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2495382,24,0,"1","01","D","100","D",.,"A","1","D",,"C","2007","D",.,"A",.,"A",.,"A",1252,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495402,37,0,"5","01","D","100","D",.,"A","3","D","06","D","2000","D",.,"A",.,"A",.,"A",1975,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495422,17,0,"5","01","D","100","D",.,"A","3","D","03","D","2005","D",.,"A",.,"A",.,"A",1840,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2495432,21,0,"5","01","D","100","D",.,"A","3","D","02","D","2004","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
