"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20121",2379805,67,0,"5","01","D","100","D",0.055,"D",128000,"D",30,"D",1297,"D","3","D","4","D",,"A",,"A",570,"D",272,"D",274,"D",275,"D",455,"D",453,"D",452,"D",,"A","09","D","1999","D","1","D",,"A",99197,"D",98924,"D",98651,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2379815,69,0,"5","01","D","100","D",0.04,"F",176366,"F",30,"F",1575,"F","3","F","4","F",,"A",,"A",733,"F",273,"F",273,"F",274,"F",569,"F",569,"F",568,"F",,"A","02","F","2010","F","1","F",,"A",170848,"F",170575,"F",170302,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2379855,41,0,"5","01","D","100","D",0.065,"D",55000,"D",30,"D",621,"D",,"A","4","D",,"A",,"A",273,"D",79,"D",80,"D",80,"D",269,"D",268,"D",268,"D",,"A","09","D","2004","D","1","D",,"A",49612,"D",49532,"D",49453,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2379885,39,0,"5","01","D","100","D",0.055,"D",165000,"D",15,"D",1769,"D","3","D","4","D",,"A",,"A",421,"D",1792,"T",1793,"T",1799,"T",107,"D",101,"D",95,"D",,"A","04","D","1998","D","1","D",,"A",23287,"D",22046,"D",20799,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2379945,42,0,"5","01","D","100","D",0.079,"D",49394,"D",30,"D",359,"D",,"A",,"A",,"A",,"A",0,"D",93,"D",94,"D",94,"D",266,"D",265,"D",265,"D",,"A","12","D","1998","D","1","D",,"A",40419,"D",40326,"D",40232,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2379955,53,0,"5","01","D","100","D",0.0425,"D",152000,"D",30,"D",783,"D",,"B",,"B",,"B",,"B",35,"D",254,"D",255,"D",256,"D",494,"D",493,"D",492,"D",,"A","04","D","2007","D","1","D",,"A",139547,"D",139293,"D",139039,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2379965,31,0,"5","01","D","100","D",0.0488,"D",153215,"D",30,"D",1403,"D","3","D","4","D",,"A",,"A",592,"D",194,"D",195,"D",196,"D",617,"D",616,"D",615,"D",,"A","02","D","2011","D","1","D",,"A",151690,"D",151496,"D",151301,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380035,34,0,"5","01","D","100","D",0.12,"D",252500,"D",30,"D",2597,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D","2005","D","2","D","122011","D",244487,"D",244335,"D",244181,"D","01","D","1","D",,"A",,"A",700,"D",1800,"D",0,"D","1","D","2","D"
"20121",2380035,49,0,"5","01","D","100","D",0.12,"D",252500,"D",30,"D",2829,"D","3","D","4","D",,"A",,"A",232,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","122011","D","07","D","2005","D","2","D",,"A",244487,"D",244335,"D",244181,"D","01","D","1","D",,"A",,"A",1800,"D",1800,"D",1800,"D","1","D","2","D"
"20121",2380055,50,0,"5","01","D","100","D",0.0784,"D",229386,"D",15,"D",2600,"D","3","D",,"A",,"A",,"A",429,"D",741,"D",746,"D",751,"D",1430,"D",1425,"D",1420,"D",,"A","07","D","2010","D","1","D",,"A",218826,"D",218085,"D",217339,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380105,41,0,"5","01","D","100","D",0.0675,"D",48000,"D",30,"D",555,"D","3","D","4","D","5","D",,"A",244,"D",76,"D",76,"D",77,"D",235,"D",235,"D",234,"D",,"A","08","D","2002","D","1","D",,"A",41780,"D",41704,"D",41627,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380155,64,0,"5","01","D","100","D",0.0438,"D",107500,"D",30,"D",711,"D","3","D","4","D",,"A",,"A",174,"D",151,"D",151,"D",152,"D",386,"D",386,"D",385,"D",,"A","11","D","2010","D","1","D",,"A",105880,"D",105729,"D",105578,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380445,48,0,"5","01","D","100","D",0.065,"D",60000,"D",15,"D",523,"D",,"A",,"A",,"A",,"A",0,"D",247,"D",248,"D",250,"D",276,"D",275,"D",273,"D",,"A","05","D","2008","D","1","D",,"A",50937,"D",50690,"D",50442,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380615,43,0,"5","01","D","100","D",0.056,"D",55000,"D",30,"D",478,"D",,"B",,"B",,"B",,"B",162,"D",65,"D",65,"D",65,"D",251,"D",251,"D",251,"D",,"A","04","D","2010","D","1","D",,"A",53889,"D",53824,"D",53759,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380625,50,0,"5","01","D","100","D",0.0784,"D",252684,"D",30,"D",2580,"D","3","D","4","D",,"A",,"A",754,"D",236,"D",238,"D",239,"D",1590,"D",1588,"D",1587,"D",,"A","12","D","2007","D","1","D",,"A",243322,"D",243086,"D",242848,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380675,36,0,"5","01","D","100","D",0.0525,"D",62000,"D",30,"D",685,"D","3","D","4","D",,"A",,"A",343,"D",166,"D",166,"D",167,"D",176,"D",176,"D",175,"D",,"A","07","D","1995","D","1","D",,"A",40288,"D",40122,"D",39956,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380705,85,0,"5","01","D","100","D",0.058,"D",236000,"D",30,"D",1622,"D","3","D","4","D",,"A",,"A",237,"D",347,"D",349,"D",351,"D",1038,"D",1036,"D",1034,"D",,"A","09","D","2005","D","1","D",,"A",214673,"D",214326,"D",213976,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380745,46,0,"5","01","D","100","D",0.0784,"D",179621,"D",15,"D",1700,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",526,"D",530,"D",.,"A",1174,"D",1170,"D",,"A","11","D","2011","D","1","D","112011","D",.,"A",179621,"D",179095,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380745,61,0,"5","01","D","100","D",0.0438,"D",321870,"D",30,"D",1608,"D",,"A",,"A",,"A",,"A",0,"D",454,"D",.,"A",.,"A",1154,"D",.,"A",.,"A","112011","D","09","D","2010","D","1","D",,"A",316114,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380765,65,0,"5","01","D","100","D",0.0525,"D",80000,"D",30,"D",838,"D","3","D","4","D",,"A",,"A",396,"D",160,"D",161,"D",162,"D",212,"D",211,"D",210,"D",,"A","03","D","2001","D","1","D",,"A",64420,"D",64259,"D",64099,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380885,62,0,"5","01","D","100","D",0.0625,"D",47000,"D",30,"D",445,"D","3","D","4","D",,"A",,"A",156,"D",51,"D",51,"D",52,"D",238,"D",238,"D",237,"D",,"A","06","D","2009","D","1","D",,"A",45671,"D",45620,"D",45569,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380925,61,0,"5","01","D","100","D",0.045,"D",263179,"D",20,"D",2236,"D","3","D","4","D","5","D",,"A",571,"D",764,"D",767,"D",770,"D",901,"D",898,"D",895,"D",,"A","02","D","2009","D","1","D",,"A",240171,"D",239406,"D",238639,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380945,21,0,"5","01","D","100","D",0.0784,"F",135000,"F",15,"F",1435,"F","3","F","4","F",,"A",,"A",157,"F",425,"F",428,"F",431,"F",853,"F",850,"F",847,"F",,"A","01","F","2011","F","1","F",,"A",130499,"F",130073,"F",129645,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380965,42,0,"5","01","D","100","D",0.0475,"D",330000,"D",30,"D",2300,"D","3","D",,"A","5","D",,"A",579,"D",425,"D",426,"D",428,"D",1296,"D",1295,"D",1293,"D",,"A","04","D","2011","D","1","D",,"A",327487,"D",327062,"D",326636,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2380965,43,0,"5","03","D","300","D",0.0525,"F",325000,"F",30,"F",1825,"F",,"B",,"B",,"B",,"B",30,"F",386,"F",388,"F",390,"F",1409,"F",1407,"F",1405,"F",,"A","04","F","2011","F","1","F",,"A",321969,"F",321583,"F",321194,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381005,28,0,"5","01","D","100","D",0.0475,"D",350000,"D",30,"D",3000,"D","3","D","4","D",,"A",,"A",1174,"D",541,"D",543,"D",545,"D",1285,"D",1283,"D",1281,"D",,"A","06","D","2007","D","1","D",,"A",324617,"D",324076,"D",323533,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381055,36,0,"5","01","D","100","D",0.0725,"D",138500,"D",30,"D",1162,"D","3","D","4","D","5","D","6","D",217,"D",144,"D",145,"D",145,"D",801,"D",800,"D",800,"D",,"A","11","D","2007","D","1","D",,"A",132638,"D",132494,"D",132350,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381065,38,0,"5","01","D","100","D",0.0488,"D",167000,"D",30,"D",2530,"D","3","D","4","D","5","D",,"A",1646,"D",608,"D",610,"D",613,"D",276,"D",274,"D",271,"D",,"A","06","D","1989","D","1","D",,"A",67893,"D",67285,"D",66674,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381095,54,0,"5","01","D","100","D",0.05,"D",599703,"T",30,"D",5009,"T",,"B",,"B",,"B",,"B",1216,"D",1792,"T",1793,"T",1799,"T",1486,"D",1481,"D",1476,"D",,"A","12","D","1997","D","1","D",,"A",356680,"D",355482,"D",354279,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381115,32,0,"1","01","D","100","D",0.0425,"D",234000,"D",30,"D",1455,"D","3","D","4","D",,"A",,"A",304,"D",360,"D",361,"D",362,"D",791,"D",790,"D",789,"D",,"A","03","D","2009","D","1","D",,"A",223461,"D",223101,"D",222740,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381185,33,0,"5","01","D","100","D",0.046,"D",156000,"D",30,"D",1400,"D","3","D","4","D",,"A",,"A",600,"D",270,"D",271,"D",272,"D",530,"D",529,"D",528,"D",,"A","06","D","2005","D","1","D",,"A",138217,"D",137947,"D",137676,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381195,39,0,"5","01","D","100","D",0.0784,"D",60000,"D",30,"D",800,"D",,"B",,"B",,"B",,"B",366,"D",103,"D",104,"D",105,"D",331,"D",330,"D",329,"D",,"A","04","D","2000","D","1","D",,"A",50638,"D",50535,"D",50431,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381285,35,0,"5","01","D","100","D",0.065,"D",150000,"D",30,"D",948,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",165,"D",.,"A",.,"A",783,"D",,"A","12","D","2008","D","1","D","122011","D",.,"A",.,"A",144630,"D","01","D",,"A",,"A",,"A",1186,"D",.,"A",0,"D","1","D","2","D"
"20121",2381285,57,0,"5","01","D","100","D",0.065,"D",150000,"D",30,"D",1186,"D","3","D","4","D",,"A",,"A",238,"D",163,"D",164,"D",.,"A",785,"D",784,"D",.,"A","122011","D","12","D","2008","D","1","D",,"A",144956,"D",144794,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381375,32,0,"5","01","D","100","D",0.07,"D",70000,"D",30,"D",900,"D","3","D","4","D",,"A",,"A",434,"D",145,"D",146,"D",147,"D",321,"D",320,"D",319,"D",,"A","07","D","1998","D","1","D",,"A",54960,"D",54815,"D",54668,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381385,54,0,"5","01","D","100","D",0.0784,"D",289000,"D",30,"D",2629,"D","3","D",,"A",,"A",,"A",541,"D",437,"D",335,"D",337,"D",1663,"D",1265,"D",1263,"D",,"A","11","D","2001","D","2","D",,"A",253116,"D",252681,"D",252243,"D","01","D","1","D",,"A",,"A",2104,"D",2104,"D",2120,"D","1","D","2","D"
"20121",2381505,33,0,"5","01","D","100","D",0.0784,"D",115000,"D",30,"D",880,"D","3","D","4","D",,"A",,"A",49,"D",173,"D",174,"D",175,"D",658,"D",657,"D",656,"D",,"A","11","D","2001","D","1","D",,"A",100728,"D",100555,"D",100381,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381545,39,0,"5","04","D","300","D",0.0784,"D",245000,"D",30,"D",1877,"D","3","D","4","D",,"A",,"A",107,"D",193,"D",194,"D",195,"D",1577,"D",1576,"D",1575,"D",,"A","02","D","2010","D","1","D",,"A",241395,"D",241202,"D",241008,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381575,40,0,"5","01","D","100","D",0.0425,"F",90000,"F",30,"F",600,"F","3","F","4","F",,"A",,"A",157,"F",155,"F",155,"F",156,"F",288,"F",288,"F",287,"F",,"A","09","F","2006","F","1","F",,"A",81402,"F",81248,"F",81092,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381595,64,0,"5","01","D","100","D",0.075,"F",230000,"F",30,"F",1653,"F","3","F","4","F",,"A",,"A",45,"F",770,"F",775,"F",780,"F",838,"F",833,"F",828,"F",,"A","09","F","1991","F","1","F",,"A",134063,"F",133293,"F",132518,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381615,42,0,"5","01","D","100","D",0.05,"D",69000,"D",30,"D",723,"D","3","D","4","D",,"A",,"A",353,"D",224,"D",225,"D",226,"D",146,"D",145,"D",144,"D",,"A","10","D","1991","D","1","D",,"A",35090,"D",34866,"D",34641,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381625,27,0,"5","01","D","100","D",0.0462,"D",130000,"D",30,"D",903,"D","3","D","4","D",,"A",,"A",235,"D",226,"D",227,"D",228,"D",442,"D",441,"D",440,"D",,"A","04","D","2005","D","1","D",,"A",114795,"D",114569,"D",114342,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381725,36,0,"5","01","D","100","D",0.053,"D",97209,"D",15,"D",984,"D","3","D","4","D","5","D",,"A",200,"D",394,"D",396,"D",398,"D",390,"D",388,"D",386,"D",,"A","10","D","2009","D","1","D",,"A",88250,"D",87856,"D",87460,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381745,34,0,"5","01","D","100","D",0.0525,"D",207000,"D",30,"D",1500,"D","3","D","4","D",,"A",,"A",357,"D",255,"D",256,"D",257,"D",888,"D",887,"D",886,"D",,"A","06","D","2010","D","1","D",,"A",203075,"D",202820,"D",202565,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381765,29,0,"5","01","D","100","D",0.06,"F",110000,"F",30,"F",764,"F","3","F","4","F",,"A",,"A",104,"F",175,"F",176,"F",177,"F",485,"F",484,"F",483,"F",,"A","02","F","2004","F","1","F",,"A",97016,"F",96841,"F",96666,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381805,34,0,"5","01","D","100","D",0.065,"F",224501,"F",30,"F",1419,"F",,"A",,"A",,"A",,"A",0,"F",230,"F",231,"F",232,"F",832,"F",832,"F",831,"F",,"A","11","F","2009","F","1","F",,"A",219544,"F",219314,"F",219083,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381905,46,0,"5","01","D","100","D",0.0784,"D",359791,"D",30,"D",2600,"D","3","D","4","D",,"A",,"A",0,"D",249,"D",251,"D",253,"D",2351,"D",2349,"D",2347,"D",,"A","10","D","2011","D","1","D","102011","D",359791,"D",359542,"D",359291,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2381905,60,0,"5","01","D","100","D",0.0784,"D",599703,"T",30,"D",5009,"T","3","D","4","D","5","D",,"A",734,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","102011","D","09","D","2011","D","2","D",,"A",.,"A",.,"A",.,"A","01","D","1","D",,"A",,"A",3700,"D",3700,"D",3700,"D","1","D","2","D"
"20121",2381935,49,0,"5","01","D","100","D",0.0784,"D",599703,"T",30,"D",5009,"T",,"A",,"A",,"A",,"A",0,"D",574,"D",578,"D",582,"D",3426,"D",3422,"D",3418,"D",,"A","08","D","2006","D","1","D",,"A",539262,"T",538183,"T",534299,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382025,25,0,"5","01","D","100","D",0.05,"F",599703,"V",30,"F",5009,"V","3","F",,"A",,"A",,"A",1123,"F",671,"F",674,"F",677,"F",2206,"F",2203,"F",2200,"F",,"A","02","F","2011","F","1","F",,"A",539262,"V",538183,"V",534299,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382085,53,0,"5","01","D","100","D",0.0538,"D",152000,"D",30,"D",1280,"D","3","D","4","D","5","D",,"A",428,"D",189,"D",190,"D",191,"D",663,"D",662,"D",661,"D",,"A","11","D","2009","D","1","D",,"A",147878,"D",147689,"D",147499,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382085,54,0,"5","02","D","200","D",0.095,"D",180000,"D",30,"D",1514,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","2006","D","2","D",,"A",173234,"D",173092,"D",172948,"D","01","D","1","D",,"A",,"A",1358,"D",1358,"D",1358,"D","1","D","2","D"
"20121",2382085,55,0,"5","02","D","200","D",0.13,"D",44000,"D",15,"D",2100,"D",,"B",,"B",,"B",,"B",1543,"D",153,"D",.,"A",.,"A",404,"D",.,"A",.,"A",,"A","10","D","2006","D","1","D",,"A",37260,"D",.,"A",.,"A","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382105,47,0,"5","01","D","100","D",0.0425,"D",56000,"D",30,"D",514,"D","3","D","4","D",,"A",,"A",239,"D",77,"D",78,"D",78,"D",198,"D",197,"D",197,"D",,"A","07","D","2011","D","1","D",,"A",55769,"D",55692,"D",55614,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382135,51,0,"5","01","D","100","D",0.0784,"D",109000,"D",20,"D",1413,"D","3","D",,"A",,"A",,"A",512,"D",.,"A",.,"A",189,"D",.,"A",.,"A",712,"D",,"A","12","D","2011","D","1","D","122011","D",.,"A",.,"A",109000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382135,74,0,"5","01","D","100","D",0.0613,"D",124500,"D",15,"D",1847,"D","3","D",,"A",,"A",,"A",788,"D",508,"D",511,"D",.,"A",551,"D",548,"D",.,"A","122011","D","10","D","2008","D","1","D",,"A",107828,"D",107320,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382215,46,0,"5","01","D","100","D",0.0475,"D",169855,"D",40,"D",901,"D","3","D","4","D",,"A",,"A",110,"D",183,"D",141,"D",142,"D",780,"D",602,"D",601,"D",,"A","11","D","2006","D","2","D",,"A",161979,"D",161829,"D",161679,"D","01","D","1","D",,"A",,"A",963,"D",963,"D",963,"D","1","D","2","D"
"20121",2382245,88,0,"5","01","D","100","D",0.063,"D",220000,"D",30,"D",1614,"D","3","D",,"A",,"A",,"A",252,"D",240,"D",241,"D",242,"D",1122,"D",1121,"D",1120,"D",,"A","06","D","2009","D","1","D",,"A",213774,"D",213534,"D",213293,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382315,39,0,"5","01","D","100","D",0.0784,"D",32000,"D",25,"D",328,"D",,"B",,"B",,"B",,"B",84,"D",112,"D",113,"D",114,"D",132,"D",131,"D",130,"D",,"A","11","D","1996","D","1","D",,"A",20194,"D",20082,"D",19969,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382375,36,0,"5","01","D","100","D",0.065,"D",18900,"D",30,"D",1577,"D","3","D","4","D","5","D",,"A",1458,"D",34,"D",34,"D",34,"D",85,"D",85,"D",85,"D",,"A","11","D","2000","D","1","D",,"A",15741,"D",15707,"D",15673,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382385,41,0,"5","01","D","100","D",0.0784,"D",38013,"D",10,"D",458,"D",,"A",,"A",,"A",,"A",0,"D",335,"D",337,"D",339,"D",123,"D",121,"D",119,"D",,"A","10","D","2005","D","1","D",,"A",18818,"D",18483,"D",18145,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382395,37,0,"5","01","D","100","D",0.0475,"D",175000,"D",30,"D",1400,"D",,"B",,"B",,"B",,"B",487,"D",795,"D",799,"D",802,"D",118,"D",114,"D",111,"D",,"A","09","D","1984","D","1","D",,"A",29704,"D",28909,"D",28110,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382455,37,0,"5","01","D","100","D",0.05,"D",47000,"D",30,"D",264,"D",,"A","4","D",,"A",,"A",12,"D",185,"D",186,"D",187,"D",67,"D",66,"D",65,"D",,"A","11","D","1987","D","1","D",,"A",16022,"D",15836,"D",15650,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20121",2382475,31,0,"5","01","D","100","D",0.05,"D",90000,"D",30,"D",1172,"D",,"A","4","D",,"A",,"A",689,"D",392,"D",394,"D",395,"D",91,"D",89,"D",88,"D",,"A","12","D","1985","D","1","D",,"A",21854,"D",21462,"D",21068,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382495,25,0,"5","01","D","100","D",0.05,"D",84978,"D",15,"D",672,"D",,"A",,"A",,"A",,"A",0,"D",502,"D",504,"D",506,"D",170,"D",168,"D",166,"D",,"A","08","D","2002","D","1","D",,"A",40728,"D",40226,"D",39721,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382565,53,0,"5","01","D","100","D",0.0425,"D",297000,"D",30,"D",1970,"D",,"B",,"B",,"B",,"B",509,"D",.,"A",.,"A",409,"D",.,"A",.,"A",1052,"D",,"A","12","D","2011","D","1","D","122011","D",.,"A",.,"A",297000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382565,54,0,"5","02","D","200","D",0.05,"D",150000,"D",30,"D",930,"D","3","D",,"A",,"A",,"A",125,"D",303,"D",304,"D",305,"D",502,"D",501,"D",500,"D",,"A","05","D","2001","D","1","D",,"A",120554,"D",120252,"D",119948,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382565,71,0,"5","01","D","100","D",0.053,"D",300000,"D",30,"D",2100,"D",,"B",,"B",,"B",,"B",434,"D",384,"D",386,"D",.,"A",1282,"D",1280,"D",.,"A","122011","D","07","D","2009","D","1","D",,"A",290244,"D",289860,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382635,61,0,"5","01","D","100","D",0.0425,"D",84000,"D",30,"D",413,"D",,"A",,"A",,"A",,"A",0,"D",94,"D",94,"D",94,"D",164,"D",164,"D",164,"D",,"A","02","D","2009","D","2","D",,"A",80086,"D",79956,"D",79826,"D","01","D","1","D",,"A",,"A",349,"D",299,"D",299,"D","1","D","2","D"
"20121",2382785,48,0,"5","01","D","100","D",0.0475,"D",60000,"D",30,"D",475,"D","3","D",,"A",,"A",,"A",162,"D",82,"D",82,"D",83,"D",231,"D",231,"D",230,"D",,"A","01","D","2010","D","1","D",,"A",58350,"D",58268,"D",58186,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382795,30,0,"5","01","D","100","D",0.0784,"F",599703,"V",35,"F",5009,"V",,"A",,"A",,"A",,"A",0,"F",394,"F",397,"F",400,"F",4606,"F",4603,"F",4600,"F",,"A","05","F","2009","F","2","F",,"A",539262,"V",538183,"V",534299,"V","01","D",,"A",,"A",,"A",8255,"V",8416,"V",5000,"F","1","D","2","D"
"20121",2382845,43,0,"5","01","D","100","D",0.06,"D",338000,"D",30,"D",3000,"D","3","D",,"A","5","D",,"A",974,"D",341,"D",343,"D",344,"D",1685,"D",1683,"D",1682,"D",,"A","07","D","2011","D","1","D",,"A",336987,"D",336646,"D",336303,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382945,26,0,"5","01","D","100","D",0.0784,"F",139350,"F",30,"F",1007,"F",,"A",,"A",,"A",,"A",0,"F",146,"F",147,"F",147,"F",861,"F",860,"F",860,"F",,"A","08","F","2006","F","1","F",,"A",131852,"F",131707,"F",131560,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382955,55,0,"5","02","D","300","D",0.07,"D",31000,"D",30,"D",370,"D","3","D","4","D",,"A",,"A",164,"D",33,"D",33,"D",33,"D",173,"D",173,"D",173,"D",,"A","12","D","2007","D","1","D",,"A",29677,"D",29644,"D",29611,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2382965,30,0,"5","01","D","100","D",0.043,"D",57000,"D",30,"D",299,"D",,"B",,"B",,"B",,"B",17,"D",217,"D",218,"D",219,"D",65,"D",64,"D",63,"D",,"A","11","D","1987","D","1","D",,"A",18129,"D",17912,"D",17694,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
