"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","QRT3_CMX","RTTELEPH","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_"
"20111",2242384,28,0,"1","1","D","2","D","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1455,"D",,"A",,"A",,"A",,"A"
"20111",2242455,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2571,"D",,"A",,"A",,"A",,"A"
"20111",2242485,22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","1","D",.,"C",.,"A",.,"A",1842,"D",,"A",,"A",,"A",,"A"
"20111",2242624,63,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2385,"D",,"A",,"A",,"A",,"A"
"20111",2242634,33,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"D",,"A",,"A",,"A",,"A"
"20111",2242825,35,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"D",,"A",,"A",,"A",,"A"
"20111",2242854,37,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","1","D",.,"C",.,"A",4,"D",3,"D",,"A",,"A",,"A",,"A"
"20111",2242965,27,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2010,"D",,"A",,"A",,"A",,"A"
"20111",2243035,33,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",339,"D",,"A",,"A",,"A",,"A"
"20111",2243045,41,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3015,"D",,"A",,"A",,"A",,"A"
"20111",2243175,38,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3525,"D",,"A",,"A",,"A",,"A"
"20111",2243244,25,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1680,"D",,"A",,"A",,"A",,"A"
"20111",2243354,26,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",1200,"F",.,"A",2400,"F",.,"A",,"A",,"A",,"A",,"A"
"20111",2243365,27,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2943,"D",,"A",,"A",,"A",,"A"
"20111",2243384,37,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20111",2243505,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"D",,"A",,"A",,"A",,"A"
"20111",2243535,21,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D",,"A",,"A",,"A",,"A"
"20111",2243634,25,0,"1","1","D","1","D","1","D","1","D","1","D","2","D","1","D",550,"D",.,"A",1650,"D",0,"D",,"A",,"A",,"A",,"A"
"20111",2243944,32,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2475,"D",,"A",,"A",,"A",,"A"
"20111",2244045,40,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1870,"D",,"A",,"A",,"A",,"A"
"20111",2244345,18,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20111",2244444,24,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2310,"D",,"A",,"A",,"A",,"A"
"20111",2244684,45,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"D",,"A",,"A",,"A",,"A"
"20111",2244715,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D",,"A",,"A",,"A",,"A"
"20111",2244744,28,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",477,"D",,"A",,"A",,"A",,"A"
"20111",2244784,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D",,"A",,"A",,"A",,"A"
"20111",2244804,29,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20111",2244844,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",600,"D",,"A",,"A",,"A",,"A"
"20111",2244884,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",900,"D",,"A",,"A",,"A",,"A"
"20111",2244904,17,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"D",,"A",,"A",,"A",,"A"
"20111",2244995,33,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",0.2,"D",.,"A",2880,"D",,"A",,"A",,"A",,"A"
"20111",2245014,25,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2175,"D",,"A",,"A",,"A",,"A"
"20111",2245074,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D",,"A",,"A",,"A",,"A"
"20111",2245534,21,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20111",2245615,33,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1350,"D",,"A",,"A",,"A",,"A"
"20111",2245745,24,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4260,"D",,"A",,"A",,"A",,"A"
"20111",2245765,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D",,"A",,"A",,"A",,"A"
"20111",2245835,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"D",,"A",,"A",,"A",,"A"
"20111",2245944,45,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"D",,"A",,"A",,"A",,"A"
"20111",2245985,17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2775,"D",,"A",,"A",,"A",,"A"
"20111",2246164,22,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","1","D",900,"D",.,"A",2700,"D",0,"D",,"A",,"A",,"A",,"A"
"20111",2246194,16,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"D",,"A",,"A",,"A",,"A"
"20111",2246224,24,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"D",,"A",,"A",,"A",,"A"
"20111",2246354,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2250,"D",,"A",,"A",,"A",,"A"
"20111",2246384,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2040,"D",,"A",,"A",,"A",,"A"
"20111",2246454,51,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"D",,"A",,"A",,"A",,"A"
"20111",2246564,17,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1953,"D",,"A",,"A",,"A",,"A"
"20111",2246725,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2697,"D",,"A",,"A",,"A",,"A"
"20111",2246804,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1125,"D",,"A",,"A",,"A",,"A"
"20111",2246874,16,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"D",,"A",,"A",,"A",,"A"
"20111",2246894,22,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"D",,"A",,"A",,"A",,"A"
"20111",2247144,36,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"D",,"A",,"A",,"A",,"A"
"20111",2247335,23,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D",,"A",,"A",,"A",,"A"
"20111",2247444,56,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"D",,"A",,"A",,"A",,"A"
"20111",2247505,33,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"D",,"A",,"A",,"A",,"A"
"20111",2247524,20,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"D",,"A",,"A",,"A",,"A"
"20111",2247634,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2733,"D",,"A",,"A",,"A",,"A"
"20111",2247744,51,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"D",,"A",,"A",,"A",,"A"
"20111",2247785,38,0,"1","1","D","2","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4200,"D",,"A",,"A",,"A",,"A"
"20111",2247794,57,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2685,"D",,"A",,"A",,"A",,"A"
"20111",2248084,30,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D",,"A",,"A",,"A",,"A"
"20111",2248134,20,0,"1","1","D","1","D","2","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",2025,"D",,"A",,"A",,"A",,"A"
"20111",2248174,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",510,"D",,"A",,"A",,"A",,"A"
"20111",2248244,21,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1050,"D",,"A",,"A",,"A",,"A"
"20111",2248285,33,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3150,"D",,"A",,"A",,"A",,"A"
"20111",2248315,23,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","1","D",.,"A",.,"A",.,"A",2550,"F",,"A",,"A",,"A",,"A"
"20111",2248335,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"D",,"A",,"A",,"A",,"A"
"20111",2248384,27,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"D",,"A",,"A",,"A",,"A"
"20111",2248395,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",1300,"F",.,"A",2742,"F",0,"D",,"A",,"A",,"A",,"A"
"20111",2248445,50,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"D",,"A",,"A",,"A",,"A"
"20111",2248585,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5202,"D",,"A",,"A",,"A",,"A"
"20111",2248725,31,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"D",,"A",,"A",,"A",,"A"
"20111",2248735,27,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"D",,"A",,"A",,"A",,"A"
"20111",2248764,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2925,"D",,"A",,"A",,"A",,"A"
"20111",2248795,36,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20111",2248914,40,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1785,"D",,"A",,"A",,"A",,"A"
"20111",2249074,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2625,"D",,"A",,"A",,"A",,"A"
"20111",2249084,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",801,"D",,"A",,"A",,"A",,"A"
"20111",2249124,38,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2010,"D",,"A",,"A",,"A",,"A"
"20111",2249195,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"D",,"A",,"A",,"A",,"A"
"20111",2249304,39,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",1090,"F",.,"A",1620,"F",.,"A",,"A",,"A",,"A",,"A"
"20111",2249304,40,0,"1","2","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3525,"D",,"A",,"A",,"A",,"A"
"20111",2249334,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2826,"D",,"A",,"A",,"A",,"A"
"20111",2249344,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1770,"D",,"A",,"A",,"A",,"A"
"20111",2249354,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1860,"D",,"A",,"A",,"A",,"A"
"20111",2249415,25,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D",,"A",,"A",,"A",,"A"
"20111",2249474,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4575,"D",,"A",,"A",,"A",,"A"
"20111",2249544,29,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"D",,"A",,"A",,"A",,"A"
"20111",2249614,44,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3330,"D",,"A",,"A",,"A",,"A"
"20111",2249715,19,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"D",,"A",,"A",,"A",,"A"
"20111",2249954,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",270,"F",,"A",,"A",,"A",,"A"
"20111",2249984,28,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"D",,"A",,"A",,"A",,"A"
"20111",2250244,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"D",,"A",,"A",,"A",,"A"
"20111",2250254,42,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1485,"D",,"A",,"A",,"A",,"A"
"20111",2250335,38,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",0.33,"D",.,"A",4221,"D",,"A",,"A",,"A",,"A"
"20111",2250594,53,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2055,"D",,"A",,"A",,"A",,"A"
"20111",2250605,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1860,"D",,"A",,"A",,"A",,"A"
"20111",2250644,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1875,"D",,"A",,"A",,"A",,"A"
"20111",2250705,26,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1725,"D",,"A",,"A",,"A",,"A"
"20111",2250714,31,0,"1","1","D","2","D","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1455,"D",,"A",,"A",,"A",,"A"
"20111",2250765,31,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2490,"D",,"A",,"A",,"A",,"A"
"20111",2250844,39,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"D",,"A",,"A",,"A",,"A"
"20111",2250864,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2475,"D",,"A",,"A",,"A",,"A"
"20111",2250935,37,0,"1","1","D","2","D","1","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5700,"D",,"A",,"A",,"A",,"A"
"20111",2250995,46,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20111",2251195,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"D",,"A",,"A",,"A",,"A"
"20111",2251265,22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"D",,"A",,"A",,"A",,"A"
"20111",2251355,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",800,"D",,"A",,"A",,"A",,"A"
"20111",2251414,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3150,"D",,"A",,"A",,"A",,"A"
"20111",2251444,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",975,"D",,"A",,"A",,"A",,"A"
"20111",2251484,32,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2250,"D",,"A",,"A",,"A",,"A"
"20111",2251515,22,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
"20111",2251524,39,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3450,"D",,"A",,"A",,"A",,"A"
"20111",2251554,19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"D",,"A",,"A",,"A",,"A"
"20111",2251674,45,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2025,"D",,"A",,"A",,"A",,"A"
"20111",2251725,37,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2235,"D",,"A",,"A",,"A",,"A"
"20111",2251854,36,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2229,"D",,"A",,"A",,"A",,"A"
"20111",2251864,29,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"D",,"A",,"A",,"A",,"A"
"20111",2252094,37,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2385,"D",,"A",,"A",,"A",,"A"
"20111",2252115,35,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2565,"D",,"A",,"A",,"A",,"A"
"20111",2252134,46,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1875,"D",,"A",,"A",,"A",,"A"
"20111",2252225,36,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2685,"D",,"A",,"A",,"A",,"A"
"20111",2252354,31,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",183,"D",,"A",,"A",,"A",,"A"
"20111",2252585,49,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1533,"D",,"A",,"A",,"A",,"A"
"20111",2252775,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"D",,"A",,"A",,"A",,"A"
"20111",2252825,61,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"D",,"A",,"A",,"A",,"A"
"20111",2252874,43,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4200,"D",,"A",,"A",,"A",,"A"
"20111",2252905,22,0,"1","1","D","1","D","1","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1350,"D",,"A",,"A",,"A",,"A"
"20111",2253124,17,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",483,"D",,"A",,"A",,"A",,"A"
"20111",2253145,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"D",,"A",,"A",,"A",,"A"
"20111",2253194,34,0,"1","1","D","2","D","1","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3285,"D",,"A",,"A",,"A",,"A"
"20111",2253355,35,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",7691,"T",,"A",,"A",,"A",,"A"
"20111",2253394,37,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",7691,"T",,"A",,"A",,"A",,"A"
"20111",2253484,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1275,"D",,"A",,"A",,"A",,"A"
"20111",2253494,24,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"D",,"A",,"A",,"A",,"A"
"20111",2253524,44,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2325,"D",,"A",,"A",,"A",,"A"
"20111",2253574,27,0,"1","1","D","1","D","2","D","2","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"D",,"A",,"A",,"A",,"A"
"20111",2253685,35,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20111",2253695,44,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5400,"D",,"A",,"A",,"A",,"A"
"20111",2253764,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"D",,"A",,"A",,"A",,"A"
"20111",2253894,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"D",,"A",,"A",,"A",,"A"
"20111",2254115,90,0,"6","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
"20111",2254144,51,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T",,"A",,"A",,"A",,"A"
"20111",2254324,17,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",750,"D",,"A",,"A",,"A",,"A"
"20111",2254365,46,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1615,"D",,"A",,"A",,"A",,"A"
"20111",2254395,31,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D",,"A",,"A",,"A",,"A"
"20111",2254644,33,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2490,"D",,"A",,"A",,"A",,"A"
"20111",2254684,37,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2835,"D",,"A",,"A",,"A",,"A"
"20111",2254714,19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4500,"D",,"A",,"A",,"A",,"A"
"20111",2254735,45,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3414,"D",,"A",,"A",,"A",,"A"
"20111",2254794,22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1521,"D",,"A",,"A",,"A",,"A"
"20111",2254824,35,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1795,"D",,"A",,"A",,"A",,"A"
"20111",2254974,99,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3810,"D",,"A",,"A",,"A",,"A"
"20111",2255064,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4275,"D",,"A",,"A",,"A",,"A"
"20111",2255114,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",633,"D",,"A",,"A",,"A",,"A"
"20111",2255124,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1806,"D",,"A",,"A",,"A",,"A"
"20111",2255254,24,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"D",,"A",,"A",,"A",,"A"
"20111",2255275,22,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","1","D",85,"D",.,"A",177,"D",78,"D",,"A",,"A",,"A",,"A"
"20111",2255384,27,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",129,"D",,"A",,"A",,"A",,"A"
"20111",2255545,25,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",538,"D",,"A",,"A",,"A",,"A"
"20111",2255574,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2925,"D",,"A",,"A",,"A",,"A"
"20111",2255665,42,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1635,"D",,"A",,"A",,"A",,"A"
"20111",2255815,19,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1275,"D",,"A",,"A",,"A",,"A"
"20111",2255904,47,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2769,"D",,"A",,"A",,"A",,"A"
"20111",2255924,55,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"D",,"A",,"A",,"A",,"A"
"20111",2255934,46,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3060,"D",,"A",,"A",,"A",,"A"
"20111",2255964,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",825,"D",,"A",,"A",,"A",,"A"
"20111",2256075,27,0,"1","1","D","2","D","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"D",,"A",,"A",,"A",,"A"
"20111",2256104,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","1","D",800,"D",.,"A",120,"D",383,"D",,"A",,"A",,"A",,"A"
