"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MINAPPLY","MINA_PLY","GFTCMIN","GFTCMIN_","MIN_MO","MIN_MO_","MINPURX","MINPURX_","MINRENTX","MINR_NTX","MNAPPL1","MNAPPL1_","MNAPPL2","MNAPPL2_","MNAPPL3","MNAPPL3_","MNAPPL4","MNAPPL4_","MNAPPL5","MNAPPL5_","MNAPPL6","MNAPPL6_","MNAPPL7","MNAPPL7_","MNAPPL8","MNAPPL8_","MNAPPL9","MNAPPL9_","INSTLSCR","INST_SCR"
"20091",1945264,3,0,"1","390","D","1","D","12","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945274,1,0,"1","230","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945304,1,0,"1","700","D","1","D","12","D",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945304,2,0,"1","390","D","1","D","12","D",278,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945304,3,0,"1","395","D","1","D","12","D",164,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945304,4,0,"1","400","D","1","D","12","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945354,1,0,"1","640","D","1","D","11","D",700,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945394,2,0,"1","260","D","1","D","01","D",215,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945404,2,0,"1","700","D","1","D","12","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945414,1,0,"1","390","D","3","D","12","D",35,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945425,2,0,"1","640","D","1","D","01","D",350,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945425,3,0,"2","700","D","1","D","11","D",119,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945425,4,0,"2","500","D","1","D","11","D",175,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945444,1,0,"2","660","D","1","D","10","D",82,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945454,1,0,"1","650","D","1","D","02","D",27,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945454,2,0,"1","390","D","1","D","12","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945454,3,0,"1","470","D","1","D","01","D",9,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945514,1,0,"2","660","D","1","D","12","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945534,1,0,"1","660","D","1","D","11","D",64,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945534,2,0,"1","365","D","1","D","11","D",375,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945534,3,0,"1","395","D","1","D","12","D",192,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945544,1,0,"1","230","D","1","D","01","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945544,2,0,"1","350","D","1","D","01","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945544,3,0,"1","650","D","1","D","11","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945544,4,0,"1","650","D","1","D","12","D",55,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945544,5,0,"1","700","D","3","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945554,1,0,"1","230","D","1","D","02","D",39,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945574,1,0,"2","660","D","1","D","10","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945664,2,0,"1","700","D","3","D","12","D",18,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945664,3,0,"1","700","D","3","D","12","D",8,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945664,4,0,"1","230","D","3","D","12","D",44,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945694,1,0,"1","230","D","1","D","01","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945704,1,0,"1","640","D","1","D","11","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945724,1,0,"1","700","D","3","D","11","D",175,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945724,2,0,"1","390","D","1","D","12","D",79,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945724,3,0,"1","395","D","3","D","12","D",140,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945724,4,0,"1","480","D","1","D","11","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945765,1,0,"1","640","D","1","D","02","D",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945765,2,0,"1","440","D","1","D","12","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945784,1,0,"1","640","D","1","D","12","D",185,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945784,2,0,"1","395","D","1","D","12","D",230,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945804,1,0,"1","395","D","1","D","01","D",350,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945834,1,0,"1","230","D","1","D","01","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945834,2,0,"1","650","D","1","D","01","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945834,3,0,"1","440","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945884,1,0,"1","660","D","1","D","01","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945884,2,0,"1","480","D","1","D","01","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,1,0,"1","330","D","1","D","12","D",6,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,2,0,"1","240","D","1","D","12","D",12,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,3,0,"1","240","D","1","D","12","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,4,0,"1","640","D","1","D","12","D",580,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945904,5,0,"1","660","D","1","D","02","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,6,0,"1","700","D","1","D","12","D",249,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,7,0,"1","700","D","1","D","12","D",358,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,9,0,"1","350","D","1","D","12","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945904,10,0,"1","400","D","1","D","12","D",17,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945944,1,0,"1","395","D","1","D","12","D",108,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945954,1,0,"1","230","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945954,2,0,"1","230","D","1","D","12","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945954,3,0,"1","640","D","1","D","12","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945954,4,0,"1","640","D","3","D","12","D",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1945954,5,0,"1","230","D","3","D","12","D",164,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945954,6,0,"1","700","D","1","D","11","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945954,7,0,"1","395","D","3","D","12","D",190,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945964,1,0,"1","700","D","1","D","12","D",350,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945964,2,0,"1","490","D","1","D","12","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946044,1,0,"1","650","D","1","D","10","D",106,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946054,1,0,"1","300","D","1","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946064,2,0,"1","230","D","1","D","11","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946064,3,0,"1","300","D","1","D","11","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946064,4,0,"1","460","D","1","D","11","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946064,5,0,"1","365","D","1","D","11","D",1200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946064,6,0,"1","395","D","1","D","11","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946084,1,0,"1","300","D","3","D","12","D",169,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946124,1,0,"1","650","D","1","D","11","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946144,1,0,"1","700","D","3","D","12","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946144,2,0,"1","300","D","1","D","11","D",90,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946214,1,0,"1","700","D","1","D","10","D",375,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946214,2,0,"1","700","D","1","D","10","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946214,3,0,"1","365","D","1","D","12","D",1053,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946245,1,0,"1","900","D","1","D","02","D",.,"H",.,"A","700","D","460","D","395","D","440","D","390","D",,"A",,"A",,"A",,"A",,"A"
"20091",1946245,1,1,"1","700","D","1","D","02","D",125,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946245,1,2,"1","460","D","1","D","02","D",80,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946245,1,3,"1","395","D","1","D","02","D",144,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946245,1,4,"1","440","D","1","D","02","D",40,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946245,1,5,"1","390","D","1","D","02","D",91,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946274,1,0,"1","240","D","3","D","12","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946304,1,0,"1","700","D","1","D","12","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946364,1,0,"1","650","D","1","D","11","D",128,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946364,2,0,"1","640","D","1","D","01","D",130,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946374,1,0,"1","395","D","1","D","12","D",265,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946394,1,0,"1","365","D","1","D","02","D",1200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946475,1,0,"1","390","D","1","D","12","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946504,1,0,"1","230","D","1","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946504,2,0,"1","390","D","1","D","12","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946504,3,0,"1","395","D","1","D","12","D",97,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946504,4,0,"1","395","D","1","D","12","D",269,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946504,5,0,"1","440","D","1","D","12","D",215,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946504,6,0,"1","480","D","1","D","12","D",806,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946554,3,0,"1","650","D","1","D","02","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946574,1,0,"1","320","D","1","D","02","D",106,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946584,1,0,"2","440","D","1","D","11","D",89,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946705,1,0,"2","390","D","1","D","11","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946724,1,0,"1","240","D","1","D","12","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946724,2,0,"1","365","D","1","D","12","D",638,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946764,1,0,"1","660","D","1","D","11","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946764,2,0,"1","310","D","1","D","12","D",375,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946764,3,0,"1","390","D","1","D","12","D",131,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946804,1,0,"1","700","D","1","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946814,1,0,"1","700","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946814,2,0,"1","700","D","1","D","12","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946814,3,0,"2","470","D","1","D","11","D",26,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946854,1,0,"1","650","D","1","D","10","D",42,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946854,2,0,"1","700","D","1","D","12","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946854,3,0,"1","350","D","1","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946854,4,0,"1","510","D","1","D","11","D",174,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946884,1,0,"1","660","D","1","D","01","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946914,1,0,"1","640","D","3","D","12","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946914,2,0,"1","300","D","1","D","12","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946924,1,0,"1","700","D","1","D","12","D",96,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,1,0,"1","650","D","1","D","02","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,2,0,"1","320","D","1","D","01","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,3,0,"1","320","D","1","D","02","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,4,0,"1","390","D","1","D","01","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,5,0,"1","470","D","1","D","01","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,6,0,"2","320","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,7,0,"2","240","D","3","D","12","D",130,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946944,8,0,"2","230","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946955,1,0,"1","230","D","1","D","12","D",109,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946974,1,0,"1","700","D","1","D","12","D",540,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946974,2,0,"1","365","D","1","D","12","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1946974,3,0,"1","470","D","1","D","12","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1946974,4,0,"2","700","D","1","D","11","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947004,1,0,"1","640","D","1","D","12","D",3000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20091",1947024,1,0,"1","660","D","1","D","11","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947024,2,0,"1","330","D","1","D","11","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947054,2,0,"1","700","D","1","D","12","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947054,3,0,"1","700","D","1","D","12","D",370,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947064,1,0,"1","365","D","1","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1947074,1,0,"1","240","D","1","D","01","D",38,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947074,2,0,"1","230","D","1","D","12","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947074,3,0,"1","270","D","1","D","12","D",97,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947074,4,0,"1","640","D","1","D","02","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1947104,1,0,"1","240","D","1","D","12","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,2,0,"1","240","D","1","D","12","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,3,0,"1","640","D","1","D","11","D",591,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1947104,4,0,"1","700","D","1","D","12","D",161,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,5,0,"1","660","D","1","D","11","D",108,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,6,0,"1","320","D","1","D","11","D",1075,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,7,0,"1","330","D","1","D","11","D",215,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,8,0,"1","810","D","1","D","11","D",.,"H",.,"A","440","D","365","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1947104,8,1,"1","440","D","1","D","11","D",101,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,8,2,"1","365","D","1","D","11","D",1404,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947104,9,0,"1","570","D","1","D","11","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947174,1,0,"1","230","D","1","D","02","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947174,2,0,"1","230","D","1","D","01","D",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947194,1,0,"1","240","D","1","D","10","D",58,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947194,2,0,"1","640","D","1","D","12","D",1861,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1947194,3,0,"1","660","D","1","D","10","D",122,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947194,4,0,"1","330","D","1","D","10","D",453,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947194,5,0,"1","350","D","1","D","10","D",87,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947194,6,0,"1","500","D","1","D","10","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947295,3,0,"1","640","D","1","D","12","D",2100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20091",1947295,4,0,"1","800","D","1","D","12","D",.,"H",.,"A","650","D","700","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947295,4,1,"1","650","D","1","D","12","D",403,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947295,4,2,"1","700","D","1","D","12","D",897,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947314,1,0,"1","650","D","1","D","12","D",85,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947314,2,0,"1","650","D","1","D","01","D",414,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947354,1,0,"1","700","D","3","D","12","D",180,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947354,2,0,"1","480","D","1","D","01","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947364,1,0,"1","660","D","1","D","10","D",81,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947364,2,0,"1","300","D","1","D","12","D",323,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947364,3,0,"1","395","D","1","D","11","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947364,4,0,"1","510","D","1","D","12","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947384,1,0,"1","240","D","1","D","02","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
