PURCHASED,NEWID,UCC,AGE_REF,BLS_URBN,EDUC_REF,FAM_TYPE,HRSPRWK1,FAM_SIZE,FINCBEFX
0,4880851,20510,72.0,1.0,12.0,1.0,0.0,2.0,41424.0
0,4880852,20510,72.0,1.0,12.0,1.0,0.0,2.0,41424.0
0,4782551,20510,54.0,1.0,11.0,6.0,60.0,3.0,47000.0
0,4782552,20510,54.0,1.0,11.0,6.0,60.0,3.0,47000.0
0,4979161,20510,54.0,1.0,13.0,8.0,60.0,1.0,17000.0
0,4880861,20510,76.0,1.0,15.0,1.0,0.0,2.0,103830.0
0,4782561,20510,42.0,1.0,16.0,3.0,40.0,3.0,130000.0
0,4782562,20510,42.0,1.0,16.0,3.0,40.0,3.0,130000.0
0,4880872,20510,51.0,1.0,10.0,3.0,40.0,4.0,40000.0
0,4782581,20510,87.0,1.0,11.0,8.0,0.0,1.0,18800.0
0,4782582,20510,87.0,1.0,11.0,8.0,0.0,1.0,18800.0
0,4880891,20510,41.0,1.0,15.0,7.0,39.0,3.0,0.0
0,4880911,20510,45.0,1.0,13.0,2.0,0.0,4.0,40000.0
0,4880912,20510,45.0,1.0,13.0,2.0,0.0,4.0,40000.0
0,4782611,20510,61.0,1.0,12.0,5.0,0.0,5.0,61400.0
0,4782612,20510,61.0,1.0,12.0,5.0,0.0,5.0,61400.0
0,4782621,20510,87.0,2.0,11.0,5.0,0.0,3.0,44462.0
0,4782631,20510,65.0,1.0,12.0,8.0,39.0,1.0,39080.0
0,4782632,20510,65.0,1.0,12.0,8.0,39.0,1.0,39080.0
0,4717101,20510,38.0,1.0,14.0,8.0,40.0,1.0,3400.0
0,4717102,20510,38.0,1.0,14.0,8.0,40.0,1.0,3400.0
0,4717111,20510,73.0,1.0,16.0,1.0,0.0,2.0,59764.0
0,4717112,20510,73.0,1.0,16.0,1.0,0.0,2.0,59764.0
0,4880951,20510,24.0,1.0,12.0,9.0,60.0,2.0,0.0
0,4717121,20510,61.0,1.0,15.0,8.0,40.0,1.0,85000.0
0,4717122,20510,61.0,1.0,15.0,8.0,40.0,1.0,85000.0
0,4782661,20510,59.0,1.0,14.0,8.0,45.0,1.0,70000.0
0,4782662,20510,59.0,1.0,14.0,8.0,45.0,1.0,70000.0
0,4979271,20510,31.0,1.0,13.0,3.0,0.0,4.0,51200.0
0,4880981,20510,68.0,1.0,16.0,1.0,0.0,2.0,28582.0
0,4717151,20510,66.0,1.0,15.0,1.0,33.0,2.0,73310.0
0,4717152,20510,66.0,1.0,15.0,1.0,33.0,2.0,73310.0
0,4880991,20510,47.0,1.0,12.0,1.0,41.0,2.0,41000.0
0,4880992,20510,47.0,1.0,12.0,1.0,41.0,2.0,41000.0
0,4979331,20510,66.0,1.0,12.0,8.0,0.0,1.0,2982.0
0,4979332,20510,66.0,1.0,12.0,8.0,0.0,1.0,2982.0
0,4717191,20510,59.0,1.0,13.0,9.0,50.0,4.0,122294.0
0,4717192,20510,59.0,1.0,13.0,9.0,50.0,4.0,122294.0
0,4717211,20510,25.0,1.0,13.0,1.0,40.0,2.0,79000.0
0,4717212,20510,25.0,1.0,13.0,1.0,40.0,2.0,79000.0
0,4717221,20510,60.0,1.0,14.0,9.0,39.0,2.0,58420.0
0,4717222,20510,60.0,1.0,14.0,9.0,39.0,2.0,58420.0
0,4782761,20510,34.0,1.0,16.0,5.0,20.0,6.0,0.0
0,4782762,20510,34.0,1.0,16.0,5.0,20.0,6.0,0.0
0,4979372,20510,59.0,1.0,12.0,1.0,0.0,2.0,35130.0
0,4881071,20510,22.0,1.0,15.0,1.0,45.0,2.0,77000.0
0,4881072,20510,22.0,1.0,15.0,1.0,45.0,2.0,77000.0
0,4979381,20510,33.0,1.0,15.0,8.0,55.0,1.0,43450.0
0,4979382,20510,33.0,1.0,15.0,8.0,55.0,1.0,43450.0
0,4979391,20510,87.0,1.0,16.0,1.0,0.0,2.0,49416.0
0,4717251,20510,64.0,1.0,13.0,9.0,0.0,2.0,28330.0
0,4717252,20510,64.0,1.0,13.0,9.0,0.0,2.0,28330.0
0,4782791,20510,67.0,1.0,16.0,1.0,0.0,2.0,654117.0
0,4782792,20510,67.0,1.0,16.0,1.0,0.0,2.0,654117.0
0,4979401,20510,71.0,1.0,14.0,8.0,0.0,1.0,30720.0
0,4979402,20510,71.0,1.0,14.0,8.0,0.0,1.0,30720.0
0,4881101,20510,39.0,1.0,16.0,1.0,40.0,2.0,58005.0
0,4979411,20510,72.0,1.0,14.0,1.0,0.0,2.0,21182.0
0,4979421,20510,42.0,1.0,15.0,3.0,50.0,4.0,105000.0
0,4881121,20510,47.0,1.0,15.0,3.0,15.0,4.0,178000.0
0,4717291,20510,56.0,1.0,12.0,1.0,20.0,2.0,103200.0
0,4717292,20510,56.0,1.0,12.0,1.0,20.0,2.0,103200.0
0,4717301,20510,65.0,1.0,15.0,1.0,0.0,2.0,67000.0
0,4717302,20510,65.0,1.0,15.0,1.0,0.0,2.0,67000.0
0,4979451,20510,80.0,1.0,12.0,8.0,0.0,1.0,40182.0
0,4979452,20510,80.0,1.0,12.0,8.0,0.0,1.0,40182.0
0,4979461,20510,20.0,1.0,12.0,9.0,40.0,3.0,0.0
0,4979462,20510,20.0,1.0,12.0,9.0,40.0,3.0,0.0
0,4782871,20510,50.0,1.0,11.0,8.0,40.0,1.0,930.0
0,4782872,20510,50.0,1.0,11.0,8.0,40.0,1.0,930.0
0,4782891,20510,78.0,1.0,16.0,9.0,0.0,3.0,84328.0
0,4782892,20510,78.0,1.0,16.0,9.0,0.0,3.0,84328.0
0,4979501,20510,58.0,1.0,16.0,1.0,60.0,2.0,150200.0
0,4979502,20510,58.0,1.0,16.0,1.0,60.0,2.0,150200.0
0,4782911,20510,51.0,1.0,10.0,1.0,45.0,2.0,53000.0
0,4782912,20510,51.0,1.0,10.0,1.0,45.0,2.0,53000.0
0,4782921,20510,60.0,1.0,13.0,8.0,0.0,1.0,0.0
0,4782922,20510,60.0,1.0,13.0,8.0,0.0,1.0,0.0
0,4717392,20510,81.0,1.0,15.0,4.0,0.0,3.0,36336.0
0,4782931,20510,54.0,1.0,15.0,1.0,20.0,2.0,0.0
0,4782941,20510,68.0,1.0,15.0,1.0,10.0,2.0,90633.0
0,4782942,20510,68.0,1.0,15.0,1.0,10.0,2.0,90633.0
0,4717411,20510,67.0,1.0,15.0,5.0,32.0,3.0,118326.0
0,4717412,20510,67.0,1.0,15.0,5.0,32.0,3.0,118326.0
0,4881252,20510,76.0,2.0,12.0,4.0,0.0,3.0,50436.0
0,4979561,20510,71.0,1.0,12.0,8.0,0.0,1.0,12774.0
0,4979562,20510,71.0,1.0,12.0,8.0,0.0,1.0,12774.0
0,4881261,20510,48.0,1.0,15.0,6.0,25.0,3.0,223000.0
0,4979572,20510,66.0,1.0,14.0,9.0,40.0,2.0,39488.0
0,4717431,20510,51.0,1.0,15.0,3.0,40.0,4.0,300200.0
0,4717432,20510,51.0,1.0,15.0,3.0,40.0,4.0,300200.0
0,4881281,20510,21.0,1.0,13.0,8.0,7.0,1.0,625.0
0,4881282,20510,21.0,1.0,13.0,8.0,7.0,1.0,625.0
0,4717451,20510,33.0,1.0,12.0,7.0,0.0,5.0,9684.0
0,4717452,20510,33.0,1.0,12.0,7.0,0.0,5.0,9684.0
0,4782992,20510,78.0,1.0,11.0,8.0,0.0,1.0,16146.0
0,4881301,20510,66.0,1.0,12.0,1.0,48.0,2.0,43338.0
0,4881302,20510,66.0,1.0,12.0,1.0,48.0,2.0,43338.0
0,4783002,20510,63.0,2.0,12.0,1.0,0.0,2.0,18942.0
0,4881311,20510,60.0,1.0,12.0,9.0,55.0,2.0,0.0
0,4881312,20510,60.0,1.0,12.0,9.0,55.0,2.0,0.0
0,4979621,20510,58.0,1.0,14.0,4.0,40.0,3.0,126200.0
0,4979631,20510,49.0,1.0,15.0,1.0,40.0,2.0,155000.0
0,4979632,20510,49.0,1.0,15.0,1.0,40.0,2.0,155000.0
0,4881331,20510,57.0,1.0,16.0,8.0,40.0,1.0,82000.0
0,4881332,20510,57.0,1.0,16.0,8.0,40.0,1.0,82000.0
0,4979641,20510,40.0,1.0,12.0,8.0,40.0,1.0,0.0
0,4979642,20510,40.0,1.0,12.0,8.0,40.0,1.0,0.0
0,4979671,20510,71.0,1.0,10.0,8.0,0.0,1.0,1782.0
0,4881371,20510,69.0,1.0,12.0,9.0,0.0,4.0,30582.0
0,4881372,20510,69.0,1.0,12.0,9.0,0.0,4.0,30582.0
0,4783071,20510,43.0,1.0,12.0,8.0,0.0,1.0,13476.0
0,4783072,20510,43.0,1.0,12.0,8.0,0.0,1.0,13476.0
0,4783081,20510,48.0,1.0,13.0,3.0,45.0,3.0,160085.0
0,4783082,20510,48.0,1.0,13.0,3.0,45.0,3.0,160085.0
0,4979691,20510,44.0,1.0,15.0,7.0,40.0,2.0,60000.0
0,4979692,20510,44.0,1.0,15.0,7.0,40.0,2.0,60000.0
0,4717561,20510,44.0,1.0,15.0,3.0,20.0,3.0,70000.0
0,4881401,20510,70.0,1.0,11.0,8.0,30.0,1.0,76074.0
0,4881402,20510,70.0,1.0,11.0,8.0,30.0,1.0,76074.0
0,4783101,20510,56.0,1.0,12.0,1.0,80.0,2.0,111000.0
0,4881411,20510,67.0,1.0,14.0,8.0,0.0,1.0,27922.0
0,4881412,20510,67.0,1.0,14.0,8.0,0.0,1.0,27922.0
0,4979732,20510,73.0,2.0,15.0,8.0,50.0,1.0,79200.0
0,4717591,20510,66.0,1.0,12.0,1.0,8.0,2.0,0.0
0,4783132,20510,50.0,1.0,16.0,1.0,45.0,2.0,165969.0
0,4979741,20510,87.0,1.0,12.0,8.0,0.0,1.0,12426.0
0,4979742,20510,87.0,1.0,12.0,8.0,0.0,1.0,12426.0
0,4979781,20510,60.0,1.0,13.0,1.0,40.0,2.0,8216.0
0,4979782,20510,60.0,1.0,13.0,1.0,40.0,2.0,8216.0
0,4783181,20510,21.0,1.0,13.0,5.0,0.0,6.0,24000.0
0,4783182,20510,21.0,1.0,13.0,5.0,0.0,6.0,24000.0
0,4881521,20510,76.0,1.0,11.0,8.0,0.0,1.0,22045.0
0,4881522,20510,76.0,1.0,11.0,8.0,0.0,1.0,22045.0
0,4881531,20510,39.0,1.0,15.0,8.0,40.0,1.0,58200.0
0,4881532,20510,39.0,1.0,15.0,8.0,40.0,1.0,58200.0
0,4783241,20510,56.0,1.0,13.0,1.0,40.0,2.0,0.0
0,4783252,20510,51.0,1.0,15.0,8.0,50.0,1.0,0.0
0,4717722,20510,33.0,1.0,15.0,9.0,45.0,3.0,115500.0
0,4979871,20510,35.0,1.0,16.0,1.0,40.0,2.0,235000.0
0,4979872,20510,35.0,1.0,16.0,1.0,40.0,2.0,235000.0
0,4979881,20510,54.0,1.0,13.0,4.0,0.0,3.0,184600.0
0,4979882,20510,54.0,1.0,13.0,4.0,0.0,3.0,184600.0
0,4979891,20510,27.0,1.0,11.0,8.0,40.0,1.0,10300.0
0,4881591,20510,74.0,1.0,16.0,8.0,40.0,1.0,337500.0
0,4881592,20510,74.0,1.0,16.0,8.0,40.0,1.0,337500.0
0,4783291,20510,69.0,1.0,15.0,8.0,50.0,1.0,97000.0
0,4783292,20510,69.0,1.0,15.0,8.0,50.0,1.0,97000.0
0,4881611,20510,87.0,1.0,15.0,8.0,0.0,1.0,11214.0
0,4881612,20510,87.0,1.0,15.0,8.0,0.0,1.0,11214.0
0,4783311,20510,72.0,1.0,13.0,8.0,0.0,1.0,18482.0
0,4783312,20510,72.0,1.0,13.0,8.0,0.0,1.0,18482.0
0,4717781,20510,48.0,1.0,15.0,3.0,50.0,4.0,155000.0
0,4783321,20510,33.0,1.0,15.0,1.0,40.0,2.0,130400.0
0,4979931,20510,43.0,1.0,15.0,3.0,47.0,3.0,92000.0
0,4979932,20510,43.0,1.0,15.0,3.0,47.0,3.0,92000.0
0,4979941,20510,38.0,1.0,14.0,7.0,8.0,5.0,33280.0
0,4979942,20510,38.0,1.0,14.0,7.0,8.0,5.0,33280.0
0,4717801,20510,52.0,1.0,14.0,9.0,40.0,2.0,80000.0
0,4717802,20510,52.0,1.0,14.0,9.0,40.0,2.0,80000.0
0,4881641,20510,29.0,1.0,14.0,9.0,40.0,3.0,125000.0
0,4979951,20510,54.0,1.0,12.0,8.0,0.0,1.0,12570.0
0,4979952,20510,54.0,1.0,12.0,8.0,0.0,1.0,12570.0
0,4783351,20510,80.0,1.0,12.0,8.0,0.0,1.0,12462.0
0,4783361,20510,51.0,1.0,15.0,9.0,40.0,3.0,120400.0
0,4783362,20510,51.0,1.0,15.0,9.0,40.0,3.0,120400.0
0,4979971,20510,47.0,1.0,16.0,8.0,50.0,1.0,95300.0
0,4979972,20510,47.0,1.0,16.0,8.0,50.0,1.0,95300.0
0,4717831,20510,39.0,1.0,16.0,3.0,40.0,5.0,76600.0
0,4881671,20510,65.0,1.0,14.0,4.0,30.0,3.0,125000.0
0,4881672,20510,65.0,1.0,14.0,4.0,30.0,3.0,125000.0
0,4783372,20510,55.0,1.0,13.0,1.0,50.0,2.0,335492.0
0,4979981,20510,50.0,2.0,11.0,9.0,0.0,3.0,12468.0
0,4979982,20510,50.0,2.0,11.0,9.0,0.0,3.0,12468.0
0,4881681,20510,27.0,1.0,14.0,8.0,40.0,1.0,38000.0
0,4881682,20510,27.0,1.0,14.0,8.0,40.0,1.0,38000.0
0,4980001,20510,58.0,1.0,16.0,4.0,40.0,3.0,192850.0
0,4980002,20510,58.0,1.0,16.0,4.0,40.0,3.0,192850.0
0,4717861,20510,73.0,1.0,12.0,1.0,0.0,2.0,31779.0
0,4717862,20510,73.0,1.0,12.0,1.0,0.0,2.0,31779.0
0,4980012,20510,20.0,1.0,13.0,8.0,40.0,1.0,9000.0
0,4717891,20510,76.0,1.0,15.0,1.0,0.0,2.0,34964.0
0,4717892,20510,76.0,1.0,15.0,1.0,0.0,2.0,34964.0
0,4783441,20510,32.0,1.0,15.0,2.0,40.0,3.0,80000.0
0,4783442,20510,32.0,1.0,15.0,2.0,40.0,3.0,80000.0
0,4980052,20510,66.0,1.0,14.0,1.0,0.0,2.0,22572.0
0,4881751,20510,43.0,1.0,16.0,8.0,37.0,1.0,105000.0
0,4881752,20510,43.0,1.0,16.0,8.0,37.0,1.0,105000.0
0,4717921,20510,87.0,1.0,13.0,8.0,0.0,1.0,12582.0
0,4717922,20510,87.0,1.0,13.0,8.0,0.0,1.0,12582.0
0,4980071,20510,40.0,2.0,16.0,3.0,32.0,4.0,179200.0
0,4881781,20510,87.0,1.0,15.0,8.0,0.0,1.0,1782.0
0,4717962,20510,56.0,1.0,16.0,8.0,40.0,1.0,60000.0
0,4717971,20510,57.0,1.0,12.0,4.0,50.0,4.0,0.0
0,4717972,20510,43.0,1.0,14.0,4.0,50.0,4.0,0.0
0,4783511,20510,71.0,1.0,13.0,8.0,40.0,1.0,64082.0
0,4783512,20510,71.0,1.0,13.0,8.0,40.0,1.0,64082.0
0,4980121,20510,66.0,1.0,14.0,9.0,0.0,2.0,16546.0
0,4980122,20510,66.0,1.0,14.0,9.0,0.0,2.0,16546.0
0,4881821,20510,27.0,1.0,12.0,8.0,40.0,1.0,20080.0
0,4783531,20510,71.0,1.0,16.0,8.0,0.0,1.0,28300.0
0,4980141,20510,79.0,1.0,13.0,1.0,0.0,2.0,104034.0
0,4718001,20510,46.0,1.0,13.0,7.0,35.0,4.0,50000.0
0,4718002,20510,46.0,1.0,13.0,7.0,35.0,4.0,50000.0
0,4881852,20510,63.0,1.0,15.0,1.0,40.0,2.0,300000.0
0,4783551,20510,43.0,1.0,15.0,3.0,35.0,4.0,90000.0
0,4980161,20510,46.0,1.0,11.0,7.0,0.0,5.0,50000.0
0,4980162,20510,46.0,1.0,11.0,7.0,0.0,5.0,50000.0
0,4881871,20510,45.0,1.0,13.0,8.0,40.0,1.0,180000.0
0,4881872,20510,45.0,1.0,13.0,8.0,40.0,1.0,180000.0
0,4718041,20510,64.0,1.0,11.0,8.0,0.0,1.0,5364.0
0,4718042,20510,64.0,1.0,11.0,8.0,0.0,1.0,5364.0
0,4881882,20510,22.0,1.0,14.0,8.0,30.0,1.0,61000.0
0,4980211,20510,59.0,1.0,14.0,4.0,0.0,3.0,0.0
0,4783612,20510,67.0,1.0,13.0,1.0,50.0,2.0,0.0
0,4718082,20510,64.0,1.0,16.0,1.0,0.0,2.0,335492.0
0,4783632,20510,67.0,1.0,15.0,1.0,0.0,2.0,55652.0
0,4980241,20510,48.0,1.0,15.0,8.0,40.0,1.0,3736.0
0,4980242,20510,48.0,1.0,15.0,8.0,40.0,1.0,3736.0
0,4783641,20510,76.0,1.0,12.0,8.0,0.0,1.0,44014.0
0,4783642,20510,76.0,1.0,12.0,8.0,0.0,1.0,44014.0
0,4881951,20510,33.0,1.0,15.0,1.0,40.0,2.0,129005.0
0,4881952,20510,33.0,1.0,15.0,1.0,40.0,2.0,129005.0
0,4881961,20510,36.0,1.0,13.0,8.0,45.0,1.0,136000.0
0,4881962,20510,36.0,1.0,13.0,8.0,45.0,1.0,136000.0
0,4980272,20510,66.0,1.0,13.0,1.0,40.0,2.0,196176.0
0,4881981,20510,59.0,1.0,13.0,1.0,60.0,2.0,124150.0
0,4980291,20510,68.0,1.0,16.0,1.0,0.0,2.0,20520.0
0,4980292,20510,68.0,1.0,16.0,1.0,0.0,2.0,20520.0
0,4718161,20510,19.0,1.0,13.0,9.0,20.0,2.0,49800.0
0,4718162,20510,19.0,1.0,13.0,9.0,20.0,2.0,49800.0
0,4882001,20510,35.0,1.0,12.0,3.0,6.0,3.0,29187.0
0,4882021,20510,35.0,1.0,16.0,8.0,36.0,1.0,388163.0
0,4882022,20510,35.0,1.0,16.0,8.0,36.0,1.0,388163.0
0,4783721,20510,87.0,1.0,13.0,1.0,0.0,2.0,59980.0
0,4783722,20510,87.0,1.0,13.0,1.0,0.0,2.0,59980.0
0,4980331,20510,33.0,1.0,13.0,1.0,40.0,2.0,132150.0
0,4980332,20510,33.0,1.0,13.0,1.0,40.0,2.0,132150.0
0,4783731,20510,21.0,1.0,13.0,9.0,50.0,3.0,24000.0
0,4783752,20510,29.0,1.0,15.0,7.0,40.0,3.0,42000.0
0,4783761,20510,64.0,1.0,12.0,8.0,0.0,1.0,8406.0
0,4783762,20510,64.0,1.0,12.0,8.0,0.0,1.0,8406.0
0,4783771,20510,53.0,1.0,11.0,8.0,25.0,1.0,17140.0
0,4783772,20510,53.0,1.0,11.0,8.0,25.0,1.0,17140.0
0,4882092,20510,42.0,2.0,12.0,7.0,25.0,3.0,31212.0
0,4980401,20510,65.0,1.0,15.0,8.0,25.0,1.0,35415.0
0,4980402,20510,65.0,1.0,15.0,8.0,25.0,1.0,35415.0
0,4783801,20510,36.0,1.0,15.0,8.0,45.0,1.0,55000.0
0,4783802,20510,36.0,1.0,15.0,8.0,45.0,1.0,55000.0
0,4980412,20510,47.0,1.0,15.0,8.0,50.0,1.0,75000.0
0,4882111,20510,33.0,1.0,15.0,8.0,55.0,1.0,39000.0
0,4882112,20510,33.0,1.0,15.0,8.0,55.0,1.0,39000.0
0,4783821,20510,60.0,1.0,12.0,1.0,40.0,2.0,17482.0
0,4783822,20510,60.0,1.0,12.0,1.0,40.0,2.0,17482.0
0,4783831,20510,60.0,1.0,15.0,1.0,60.0,2.0,359492.0
0,4783832,20510,60.0,1.0,15.0,1.0,60.0,2.0,359492.0
0,4980441,20510,23.0,1.0,13.0,9.0,40.0,2.0,16000.0
0,4980442,20510,23.0,1.0,13.0,9.0,40.0,2.0,16000.0
0,4718301,20510,51.0,1.0,12.0,9.0,28.0,6.0,25000.0
0,4718302,20510,51.0,1.0,12.0,9.0,28.0,6.0,25000.0
0,4783861,20510,66.0,1.0,16.0,8.0,0.0,1.0,48010.0
0,4783862,20510,66.0,1.0,16.0,8.0,0.0,1.0,48010.0
0,4718331,20510,69.0,1.0,13.0,9.0,0.0,4.0,14022.0
0,4718332,20510,69.0,1.0,13.0,9.0,0.0,4.0,14022.0
0,4882182,20510,63.0,1.0,16.0,8.0,50.0,1.0,388163.0
0,4783891,20510,55.0,1.0,15.0,1.0,40.0,2.0,185000.0
0,4783892,20510,55.0,1.0,15.0,1.0,40.0,2.0,185000.0
0,4882201,20510,50.0,1.0,15.0,8.0,40.0,1.0,0.0
0,4882202,20510,50.0,1.0,15.0,8.0,40.0,1.0,0.0
0,4980521,20510,55.0,1.0,10.0,8.0,0.0,1.0,2498.0
0,4980522,20510,55.0,1.0,10.0,8.0,0.0,1.0,2498.0
0,4882222,20510,41.0,1.0,12.0,3.0,40.0,4.0,55000.0
0,4783921,20510,60.0,1.0,13.0,8.0,0.0,1.0,13880.0
0,4783922,20510,60.0,1.0,13.0,8.0,0.0,1.0,13880.0
0,4980531,20510,59.0,1.0,12.0,1.0,38.0,2.0,164003.0
0,4980532,20510,59.0,1.0,12.0,1.0,38.0,2.0,164003.0
0,4718391,20510,87.0,1.0,15.0,8.0,0.0,1.0,19782.0
0,4980561,20510,26.0,1.0,15.0,9.0,40.0,2.0,51285.0
0,4783961,20510,87.0,1.0,12.0,1.0,0.0,2.0,30840.0
0,4783962,20510,87.0,1.0,12.0,1.0,0.0,2.0,30840.0
0,4980582,20510,65.0,1.0,13.0,4.0,40.0,3.0,66670.0
0,4783982,20510,41.0,1.0,15.0,3.0,35.0,3.0,17000.0
0,4784001,20510,74.0,1.0,12.0,4.0,0.0,3.0,54664.0
0,4784002,20510,74.0,1.0,12.0,4.0,0.0,3.0,54664.0
0,4718471,20510,70.0,1.0,15.0,8.0,0.0,1.0,16098.0
0,4718472,20510,70.0,1.0,15.0,8.0,0.0,1.0,16098.0
0,4784011,20510,66.0,1.0,12.0,8.0,0.0,1.0,1782.0
0,4784012,20510,66.0,1.0,12.0,8.0,0.0,1.0,1782.0
0,4980621,20510,69.0,1.0,12.0,9.0,40.0,2.0,63582.0
0,4980622,20510,69.0,1.0,12.0,9.0,40.0,2.0,63582.0
0,4784021,20510,41.0,1.0,13.0,5.0,40.0,6.0,0.0
0,4784022,20510,41.0,1.0,13.0,5.0,40.0,6.0,0.0
0,4784031,20510,68.0,1.0,13.0,8.0,0.0,1.0,24726.0
0,4784062,20510,75.0,2.0,14.0,8.0,16.0,1.0,74302.0
0,4718531,20510,52.0,1.0,11.0,1.0,55.0,2.0,60000.0
0,4718532,20510,52.0,1.0,11.0,1.0,55.0,2.0,60000.0
0,4980681,20510,81.0,1.0,15.0,1.0,0.0,2.0,49884.0
0,4980682,20510,81.0,1.0,15.0,1.0,0.0,2.0,49884.0
0,4980691,20510,48.0,1.0,12.0,6.0,45.0,2.0,55000.0
0,4980701,20510,51.0,1.0,15.0,3.0,60.0,3.0,213583.0
0,4784111,20510,26.0,1.0,12.0,8.0,25.0,1.0,25883.0
0,4718581,20510,39.0,2.0,12.0,3.0,50.0,4.0,0.0
0,4718582,20510,39.0,2.0,12.0,3.0,50.0,4.0,0.0
0,4882422,20510,36.0,1.0,15.0,2.0,25.0,3.0,150000.0
0,4882431,20510,18.0,1.0,12.0,8.0,0.0,1.0,11000.0
1,4690661,20510,80.0,1.0,12.0,1.0,35.0,2.0,88844.0
1,4690701,20510,31.0,1.0,12.0,7.0,12.0,4.0,11020.0
1,4690701,20510,31.0,1.0,12.0,7.0,12.0,4.0,11020.0
1,4690701,20510,31.0,1.0,12.0,7.0,12.0,4.0,11020.0
1,4690701,20510,31.0,1.0,12.0,7.0,12.0,4.0,11020.0
1,4690802,20510,34.0,1.0,14.0,8.0,40.0,1.0,30000.0
1,4690802,20510,34.0,1.0,14.0,8.0,40.0,1.0,30000.0
1,4690802,20510,34.0,1.0,14.0,8.0,40.0,1.0,30000.0
1,4690881,20510,57.0,1.0,15.0,4.0,0.0,3.0,-6700.0
1,4690922,20510,61.0,1.0,13.0,1.0,65.0,2.0,46580.0
1,4690922,20510,61.0,1.0,13.0,1.0,65.0,2.0,46580.0
1,4690981,20510,55.0,1.0,16.0,4.0,60.0,4.0,217000.0
1,4690982,20510,55.0,1.0,16.0,4.0,60.0,4.0,217000.0
1,4691051,20510,69.0,1.0,16.0,1.0,0.0,2.0,46200.0
1,4691092,20510,36.0,1.0,14.0,1.0,40.0,2.0,87001.0
1,4691212,20510,87.0,1.0,15.0,8.0,0.0,1.0,47655.0
1,4691292,20510,22.0,1.0,13.0,8.0,0.0,1.0,0.0
1,4691361,20510,42.0,1.0,14.0,8.0,12.0,1.0,76000.0
1,4691362,20510,42.0,1.0,14.0,8.0,12.0,1.0,76000.0
1,4691431,20510,53.0,1.0,14.0,3.0,40.0,4.0,67010.0
1,4691432,20510,53.0,1.0,14.0,3.0,40.0,4.0,67010.0
1,4691522,20510,51.0,1.0,12.0,4.0,45.0,4.0,90930.0
1,4691542,20510,70.0,1.0,15.0,1.0,0.0,2.0,35382.0
1,4691641,20510,40.0,1.0,16.0,2.0,40.0,4.0,120001.0
1,4691811,20510,53.0,1.0,15.0,4.0,25.0,4.0,180700.0
1,4691841,20510,32.0,1.0,12.0,8.0,50.0,1.0,63000.0
1,4691901,20510,58.0,1.0,15.0,8.0,40.0,1.0,32400.0
1,4691952,20510,87.0,1.0,13.0,1.0,0.0,2.0,26868.0
1,4692232,20510,71.0,1.0,12.0,8.0,0.0,1.0,16962.0
1,4692241,20510,40.0,1.0,13.0,3.0,40.0,5.0,55000.0
1,4692241,20510,40.0,1.0,13.0,3.0,40.0,5.0,55000.0
1,4692242,20510,40.0,1.0,13.0,3.0,40.0,5.0,55000.0
1,4692282,20510,52.0,2.0,13.0,4.0,40.0,3.0,69078.0
1,4692421,20510,79.0,1.0,14.0,8.0,0.0,1.0,20828.0
1,4692422,20510,79.0,1.0,14.0,8.0,0.0,1.0,20828.0
1,4692452,20510,27.0,1.0,13.0,7.0,40.0,2.0,55000.0
1,4692912,20510,41.0,1.0,16.0,3.0,60.0,3.0,410492.0
1,4692922,20510,27.0,1.0,15.0,9.0,40.0,2.0,130000.0
1,4692971,20510,87.0,1.0,12.0,8.0,0.0,1.0,35382.0
1,4692981,20510,59.0,1.0,12.0,1.0,40.0,2.0,119200.0
1,4692982,20510,59.0,1.0,12.0,1.0,40.0,2.0,119200.0
1,4692982,20510,59.0,1.0,12.0,1.0,40.0,2.0,119200.0
1,4693011,20510,32.0,1.0,15.0,8.0,40.0,1.0,35730.0
1,4693032,20510,70.0,1.0,16.0,8.0,0.0,1.0,0.0
1,4693032,20510,70.0,1.0,16.0,8.0,0.0,1.0,0.0
1,4693072,20510,41.0,1.0,16.0,2.0,23.0,4.0,130000.0
1,4693081,20510,80.0,1.0,14.0,8.0,0.0,1.0,20682.0
1,4693172,20510,87.0,1.0,14.0,8.0,0.0,1.0,0.0
1,4693291,20510,87.0,1.0,16.0,4.0,0.0,3.0,32984.0
1,4693291,20510,87.0,1.0,16.0,4.0,0.0,3.0,32984.0
1,4693291,20510,87.0,1.0,16.0,4.0,0.0,3.0,32984.0
1,4693501,20510,43.0,1.0,13.0,3.0,40.0,4.0,44758.0
1,4693521,20510,62.0,1.0,12.0,8.0,40.0,1.0,48500.0
1,4693591,20510,78.0,1.0,15.0,1.0,0.0,2.0,60764.0
1,4693592,20510,78.0,1.0,15.0,1.0,0.0,2.0,60764.0
1,4693691,20510,77.0,1.0,12.0,8.0,0.0,1.0,23382.0
1,4693711,20510,54.0,1.0,14.0,8.0,40.0,1.0,72500.0
1,4693712,20510,54.0,1.0,14.0,8.0,40.0,1.0,72500.0
1,4693852,20510,42.0,1.0,14.0,4.0,50.0,3.0,113000.0
1,4694021,20510,33.0,1.0,15.0,9.0,20.0,6.0,6000.0
1,4694022,20510,33.0,1.0,15.0,9.0,20.0,6.0,6000.0
1,4694061,20510,61.0,1.0,14.0,1.0,40.0,2.0,167870.0
